"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Hochard J.; Abashidze N.; Bawa R.; Etheridge R.; Li Y.; Peralta A.; Sims C.; Vogel T.","Hochard, Jacob (56248244500); Abashidze, Nino (57507804600); Bawa, Ranjit (57209851776); Etheridge, Randall (36656864700); Li, Yuanhao (57222641056); Peralta, Ariane (35208926600); Sims, Charles (36163716900); Vogel, Tom (58055123200)","56248244500; 57507804600; 57209851776; 36656864700; 57222641056; 35208926600; 36163716900; 58055123200","Air temperature spikes increase bacteria presence in drinking water wells downstream of hog lagoons","2023","Science of the Total Environment","867","","161426","","","6","10.1016/j.scitotenv.2023.161426","https://www.scopus.com/pages/publications/85145971228?origin=resultslist",">44 million United States residents depend on private drinking water wells that are federally unregulated. Maintaining a clean groundwater supply for populations without access to public water systems is essential to supporting public health and falls to state regulators and private well owners. Yet, monitoring practices do not reflect the fact that groundwater pollution risk varies seasonally and with proximity to nearby surface-contaminated sites. Examination of nearly 50,000 well water samples across North Carolina, ranked second nationally in domestic well dependence and swine production, from 2013 to 2018 reveals a uniform sampling schedule but a variable risk of bacterial contamination within each calendar year. We document a threshold of 32.2 °C (90 °F) where total coliform bacteria and Escherichia coli (E. coli) detection in private well water spikes near swine lagoons but is absent from “upstream” wells and otherwise unexplained by a variety of other known contamination sites. Closing the gap between perceived and actual risks of drinking water contamination has potential to improve public health. State regulations and federal guidelines should consider coordinating domestic well sampling with seasonally and spatially fluctuating risks of groundwater contamination. Findings from this study are generalizable, having implications for other parts of the world with water sources that have the potential to get contaminated by nearby surface sources of human and animal waste, such as manure applications and leaching septic systems. © 2023 The Authors","Atmospheric stressors; Environmental pollution; Groundwater contamination; Private wells; Swine lagoons","Animals; Bacteria; Drinking Water; Escherichia coli; Groundwater; Humans; Swine; Temperature; Water Supply; Water Wells; North Carolina; United States; Contamination; Escherichia coli; Fertilizers; Groundwater; Health hazards; Health risks; Lakes; Laws and legislation; Potable water; River pollution; Rivers; Water quality; drinking water; ground water; rain; ground water; well water; Air temperature; Atmospheric stressor; Domestic wells; Down-stream; Drinking water wells; Environmental pollutions; Groundwater contamination; Private wells; Swine lagoons; Well water; air temperature; drinking water; groundwater pollution; groundwater resource; leaching; source apportionment; water management; air temperature; Article; bacterium contamination; coliform bacterium; controlled study; Escherichia coli; lagoon; pollution; precipitation; spike; animal; bacterium; human; microbiology; pig; temperature; water supply; Groundwater pollution","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85145971228"
"Victral D.M.; Heller L.","Victral, D.M. (57190026526); Heller, L. (13807691200)","57190026526; 13807691200","Responsiveness of water-sector regulation in Brazil to the Covid-19 pandemic: A view through the human rights lens","2023","Utilities Policy","82","","101548","","","1","10.1016/j.jup.2023.101548","https://www.scopus.com/pages/publications/85151516631?origin=resultslist","This paper provides an overview of the regulatory responses to Covid-19 from the regulatory authorities of Brazilian states. This paper aims to provide new insights into the operationalization of the human rights to water and sanitation in the Brazilian regulatory authorities’ actions during a health emergency. We find that communities located in unserved areas were not mentioned in the regulatory responses, nor were people in vulnerable situations. Equity and non-discrimination principles were correlated more with economic measures. This study has also identified the absence of responses related to access to sanitation facilities, with normative contents related to the issue not appearing in the content analysis. © 2023 Elsevier Ltd","Covid-19; Human rights; Regulation","Brazil; COVID-19; epidemic; human rights; pandemic; regulatory approach; sanitation; water industry","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85151516631"
"Li Z.; Yang J.; Zhong J.; Zhang D.","Li, Zhigang (57190981890); Yang, Jie (57898259500); Zhong, Jialong (57196246297); Zhang, Dong (55366992400)","57190981890; 57898259500; 57196246297; 55366992400","Assessment of Urban Agglomeration Ecological Sustainability and Identification of Influencing Factors: Based on the 3DEF Model and the Random Forest","2023","International Journal of Environmental Research and Public Health","20","1","422","","","4","10.3390/ijerph20010422","https://www.scopus.com/pages/publications/85145977466?origin=resultslist","The evaluation of ecological sustainability is significant for high-quality urban development and scientific management and regulation. Taking the Chengdu urban agglomeration (CUA) as the research object, this paper combined the three-dimensional ecological footprint model (3DEF) and random forest to evaluate the ecological sustainability of the study area and identify the influencing factors. The study results indicate that: (1) From 2000 to 2019, the ecological sustainability of Chengdu urban agglomeration was divided into four types, and the overall ecological sustainability of this region showed a downward trend. The areas with higher ecological sustainability were mainly distributed in the northern part of the urban agglomeration (Mianyang City) and the southern part (Leshan City and Ya’an City), while the cities in the central region (Chengdu City, Meishan City, and Ziyang City) had lower ecological sustainability. (2) The main factors affecting the ecological sustainability of urban agglomerations are industrial wastewater discharge, industrial smoke (powder) dust discharge, and green coverage of built-up areas, followed by urbanization and population size. Through this study, we have two meaningful findings: (a) Our research method in this paper provides a new way to study the factors affecting the ecological sustainability of urban agglomerations. (b) The results of the identification of influencing factors might be the reference for urban environmental infrastructure construction and urban planning. © 2022 by the authors.","3DEF model; ecological sustainability; factor discrimination; random forest","China; Cities; Models, Theoretical; Random Forest; Urbanization; Chengdu; China; Sichuan; agglomeration; ecological footprint; factor analysis; sustainability; urban area; urban development; article; city; city planning; ecological footprint; population size; powder; random forest; smoke; urban area; urbanization; wastewater; China; theoretical model; urbanization","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85145977466"
"Shrestha A.; Bhattarai T.N.; Acharya G.; Timalsina H.; Marks S.J.; Uprety S.; Paudel S.R.","Shrestha, Aman (57563338300); Bhattarai, Tek Narayan (57455810300); Acharya, Garima (58096192800); Timalsina, Haribansha (57226128998); Marks, Sara J. (55195343000); Uprety, Sital (56960408300); Paudel, Shukra Raj (56536666800)","57563338300; 57455810300; 58096192800; 57226128998; 55195343000; 56960408300; 56536666800","Water, Sanitation, and Hygiene of Nepal: Status, Challenges, and Opportunities","2023","ACS ES and T Water","3","6","","1429","1453","38","10.1021/acsestwater.2c00303","https://www.scopus.com/pages/publications/85147707769?origin=resultslist","Access to water, sanitation, and hygiene (WASH) has been a challenge to south Asia’s rapidly growing and climate change-sensitive region. Nepal, a water-abundant country, faces obstacles to fulfilling the highly prioritized WASH Sustainable Development Goal 6 (SDG 6). This review offers details about Nepal’s WASH status from 2000 to 2020 with regard to the challenges Nepal had in delivering reliable WASH services to the people, as well as opportunities for a sustainable way forward, and provides insights that can be applied to other developing countries. From analysis of national-level assessments, estimates point toward healthy progress in extending WASH access to the population. However, large inequalities persist at the subnational level between urban and rural residents, between poor and rich residents, and between genders. Many local constraints such as a lack of long-term infrastructural capacity to provide and maintain WASH services, financial issues, and institutional and policy incompatibilities are some of the key factors that technical considerations and private sector involvement could address. We also propose roles for Nepal’s central, provincial, and local governments for identification and adaptation to the undeniable risks of climate change. Furthermore, there is a need to capitalize on the potential opportunities for developing a much-needed robust and climate-resilient WASH sector in Nepal, safeguarding the rights of future generations to safe and clean water. © 2023 American Chemical Society.","","","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85147707769"
"Rahman M.M.; Tasnim F.; Uddin A.; Chayan M.S.I.; Arif M.S.I.; Asikunnaby; Hossain M.T.","Rahman, Md Mostafizur (59928906400); Tasnim, Fatiha (58509999300); Uddin, Arman (58257211500); Chayan, Md Sudipta Islam (58508524700); Arif, Md Saidul Islam (57970572500); Asikunnaby (57221308578); Hossain, Md Tanvir (57210446585)","59928906400; 58509999300; 58257211500; 58508524700; 57970572500; 57221308578; 57210446585","Assessing vulnerability in ethnic Munda community: A study on a cyclone-prone area of Bangladesh","2023","International Journal of Disaster Risk Reduction","95","","103884","","","24","10.1016/j.ijdrr.2023.103884","https://www.scopus.com/pages/publications/85166023278?origin=resultslist","Despite the much research on cyclone vulnerability in Bangladesh, few papers have addressed the assessment of cyclone vulnerability. Furthermore, there has been no study of the vulnerability of the Munda minority in the Southwestern part of Bangladesh. The Sundarbans, the Gorai River, the Rupsa-Pasur River, and the coastline region are visible in Bangladesh's Southwest. It is often referred to as the Ganges Tidal Plain and consists of a delta that is only partially active. Numerous creeks and canals run through it. This study assesses the vulnerability of the Munda community to cyclones using 28 social, economic, physical, institutional, and cultural indicators. After the cyclone Aila, the education level of 84 Munda households in Gabura and Munshiganj Unions of Shyamnagar Upazila, Satkhira District, increased. Many members of the Munda community live in poverty (less than US$100 monthly income). About 70% of them rely on agriculture and fishing as their primary source of income. They also have alternative sources of income, such as daily labor. However, they were physically vulnerable. Only 7% of Munda houses were semi-pucca (partially concrete houses). Additionally, 85% of Munda houses were built over a decade ago. Cyclones severely damaged approximately 89% of houses in the past. Many (88%) did not have access to proper sanitation. The physical vulnerability was also found to be significantly greater (P < 0.05) in Gabura Union (0.54 ± 0.09) than in Munshiganj Union (0.48 ± 0.13). However, they reported strong institutional support for disseminating cyclone warning messages, information on cyclone shelters, and evacuation procedures during cyclone emergencies. National and international disaster risk reduction strategies should encompass all people of all races, ethnicities, and nationalities. © 2023 Elsevier Ltd","Bangladesh; Cyclone; Ethnic community; Exposure; Risk; Vulnerability","","Article","Final","","Scopus","2-s2.0-85166023278"
"Toivettula A.; Varis O.; Vahala R.; Juvakoski A.","Toivettula, A. (58508056500); Varis, O. (56259586400); Vahala, R. (6602872846); Juvakoski, A. (57387179100)","58508056500; 56259586400; 6602872846; 57387179100","Making waves: Mental health impacts of inadequate drinking water services — From sidenote to research focus","2023","Water Research","243","","120335","","","22","10.1016/j.watres.2023.120335","https://www.scopus.com/pages/publications/85165901258?origin=resultslist","The paramount significance of the harmful impacts of poor drinking water services on physical health have been recognized for decades. Besides, over the past twenty years, an additional body of literature on their negative mental health impacts has emerged. With this brief review, we summarise the findings of the scholarship to advance addressing overall health (physical, mental, and social) in the water sector. We furthermore review the key policy documents of this field with a focus on mental health aspects and give recommendations for practitioners and decision-makers on addressing mental health in water service delivery. We reviewed the existing published works (42) assessing psychological impacts of deficient drinking water services in low-income settings. We then identified and compared the different mechanisms causing negative mental health outcomes described in them. For these purposes, we used a water insecurity experience -model and the vulnerability-stress model of clinical psychology. Next, we probed key international and national guiding documents of the water sector to analyse how mental health issues resulting from poor services are addressed today. We found that according to the literature, poor quality and quantity of water was predictably one of the most important psychosocial stressors to users. Surprisingly, however, various kinds of water-service-related inequalities (e.g. between genders, communities or socio-economic groups) showed up as equally significant stressors. Our analysis with the vulnerability-stress model furthermore indicates that insufficient drinking water services may predispose to common mental disorders particularly through external stress. Existing field guidelines have evolved to highlight the values of non-discrimination and participation, whilst mental health aspects remain ignored. This should not be the case. Therefore, practices for addressing mental health effectively in documentation and water service development should be further researched. But already in the light of the existing literature, we urge stakeholders to focus more on the negative mental health impacts of unequal service provision for users and nearby people left without improved services. © 2023 The Author(s)","Development cooperation; Environmental psychology; Low- and middle-income countries; Review; Water insecurity; Water, sanitation & hygiene (wash)","Drinking Water; Female; Humans; Male; Mental Health; Decision making; drinking water; Development cooperations; Environmental psychology; Health impact; Low income countries; Mental health; Middle-income countries; Water insecurity; Water sanitation; Water service; Water, sanitation & hygiene; drinking water; health impact; mental health; psychology; sanitation; spatiotemporal analysis; water management; clinical psychology; human; lowest income group; mental disease; mental health; mental stress; Review; water insecurity; water supply; female; male; Potable water","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85165901258"
"Sharmin M.; Murtaza G.; Islam R.","Sharmin, Mowshumi (57312631500); Murtaza, Ghulam (58572521000); Islam, Rafiul (59577900400)","57312631500; 58572521000; 59577900400","ROLES OF PUBLIC FINANCING TO ADDRESS URBAN FAECAL SLUDGE MANAGEMENT (FSM) SERVICES IN BANGLADESH: A STUDY OF DHAKA AND FARIDPUR CITIES","2023","Journal of Solid Waste Technology and Management","49","2","","152","161","0","10.5276/jswtm/iswmaw/492/2023.152","https://www.scopus.com/pages/publications/85170649999?origin=resultslist","Prior to adopting Sustainable Development Goals (SDGs), Bangladesh achieved 100% access to sanitation by 2015 mostly by on-site sanitation systems (OSSs). The major drawbacks of the OSSs are the deposition of the Faecal Sludge (FS) underground and environmental pollution due to the indiscriminate disposal of FS. As an overpopulated country, 40% out of 162 million people live in urban areas. However, the national planning process; the Five-Year Planning (FY 2016-20) did not put emphasis on the Faecal Sludge Management (FSM). Major policies also did not address FSM though there are various policies relevant to promote safe sanitation. Against this backdrop, it is difficult to manage the second-generation sanitation challenge like FSM services for the enormously growing urban population. However, to achieve the target of sustainable sanitation (SDG 6.2), the country needs much attention to address the FSM services with a huge public investment to build necessary infrastructures and initiate service delivery by involving stakeholders. This study investigated the role of public finance in addressing urban FSM services in two urban centers: Dhaka and Faridpur. The current public financing addressed FSM service for 39% of inhabitants in Faridpur; while in Dhaka, FSM service is very negligible and Dhaka Water Supply and Sewerage Authority (DWASA) is facilitating only the emptying service by engaging the private enterprises and NGOs shows a resource gap for FSM financing. Lack of institutional coordination, role clarity on service delivery, service provisioning, capacity, leadership, and inappropriate resource sharing among the utilities are the key challenges. The study has drawn a set of public financing mechanisms to achieve urban FSM service. © 2023 Widener University School of Civil Engineering. All rights reserved.","Desludging; Faecal Sludge Management; Institutional and Regulatory Framework; On-site Sanitation System; Public Finance; Urbanization","Investments; Sustainable development; Urban growth; Water supply; Desludging; Faecal sludge; Fecal sludge management; Institutional framework; Management service; On-site sanitation systems; Public finance; Regulatory frameworks; Sludge management; Urbanization; Sanitation","Article","Final","","Scopus","2-s2.0-85170649999"
"Galvis J.Z.; Herrara K.V.R.; Medina Y.A.M.; Quintero B.S.M.; Bravo B.S.R.","Galvis, Juliana Zapata (58569408300); Herrara, Karol Vanessa Rivera (58568972100); Medina, Yanine Alejandra Medina (58569088300); Quintero, Brandon Stiven Melo (58569301900); Bravo, Brandon Steven Rojas (58569189500)","58569408300; 58568972100; 58569088300; 58569301900; 58569189500","The nature of the holder of rights as a comprehensive protection mechanism; [La naturaleza titular de derechos como mecanismo de protección integral]","2023","Revista de la Facultad de Derecho y Ciencias Politicas","53","139","","1","22","1","10.18566/rfdcp.v53n139.a07","https://www.scopus.com/pages/publications/85170400335?origin=resultslist","Since 2016, with the historic ruling of the Constitutional Court that recognized the Atrato river as a subject of rights, in Colombia, tutela rulings have been reproduced in which, invoking this judicial precedent, other subjects of the nature have been recognized with legal personality. This article analyzes this and other rulings that recognize these rights: to the Magdalena and Cauca Rivers, to the Páramo de Pisba and to the Los Nevados National Natural Park. Using the hermeneutic method, interpretations and arguments are made in favor of the relevance of legal personality as a guarantee mechanism for environmental regulations that have been repeatedly violated in Colombia to the detriment of fundamental rights and of nature, causing damage, many of them irreversible, that alter ecosystems and put the survival of the human species and many other species on Earth at risk. It also reflects on the criteria that make the tutela viable as a mechanism for the protection of environmental rights; and on the implementation and follow-up orders established in the judgments to achieve recognition of personality as a comprehensive protection mechanism, inquiring about the degree of implementation that has been achieved. © 2023, Universidad Pontificia Bolivariana. All rights reserved.","Biocultural rights; Clean water and sanitation; Life on land; Reduction of inequalities; Rights of nature; Sustainable Development Goals (SDGs)","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85170400335"
"Kemei J.; Salami B.; Soboka M.; Gommaa H.I.M.; Okeke-Ihejirika P.; Lavin T.","Kemei, Janet (57489187700); Salami, Bukola (56769598100); Soboka, Matiwos (56588050100); Gommaa, Hayat Imam Mohamed (57222530750); Okeke-Ihejirika, Philomina (6505463581); Lavin, Tina (37117132900)","57489187700; 56769598100; 56588050100; 57222530750; 6505463581; 37117132900","The forms and adverse effects of insecurities among internally displaced children in Ethiopia","2023","BMC Public Health","23","1","200","","","25","10.1186/s12889-023-15109-9","https://www.scopus.com/pages/publications/85147024559?origin=resultslist","Background: Ethiopia has seen an increase in the number of internally displaced persons (IDPs) due to conflict and violence related to border-based disputes and climate change. This study examines the insecurities experienced by IDPs in the Burayu camp and how they navigate and challenge them. Violence and insecurity have daunted Ethiopian regions for decades, violated children’s rights, and impeded the achievement of the United Nation’s sustainable development goals related to children, such as good healthcare and mental health, quality education, clean water, and sanitation. The deteriorating security concerns in Ethiopia could also expose IDP children to poor health outcomes associated with a lack of access to healthcare services. Methods: This was an exploratory qualitative case study guided by intersectionality theoretical lens to explore the forms of insecurities perceived and experienced by IDPs in Ethiopia. Participants were selected using a purposeful sampling approach. We interviewed 20 children, 20 parents or guardians, and 13 service providers. Interviews were audio recorded and transcribed verbatim in Afan Oromo, then translated into English. We used NVivo 12 qualitative data analysis software to analyze data following Braun & Clarke’s approach to thematic data analysis. Results: The participants reported that IDP children in Burayu town faced many challenges related to poor socioeconomic conditions that exposed them to several insecurities and negatively affected their well-being. They reported inadequate access to clothing and shelter, clean water, sanitary facilities, food, and adequate healthcare due to financial barriers, lack of drugs, and quality of care. Our data analysis shows that socioeconomic and contextual factors intersect to determine the health and well-being of children in the Ethiopian IDP camp studied. The children experienced insecurities while navigating their daily lives. This is compounded by institutional practices that shape gender relations, income status, and access to healthcare, education, and food. These deficiencies expose children to traumatic events that could decrease future livelihood prospects and lead to compromised mental health, rendering them susceptible to prolonged post-traumatic stress disorder and depression. Results are presented under the following topics: (1) basic needs insecurity, (2) healthcare insecurity, (3) academic insecurity, (4) economic insecurity, (5) food insecurity, and (6) physical and mental health insecurity. Conclusion: Successful relocation and reintegration of IDPs would help to alleviate both parent and child post-conflict stressors. Managing and following up on economic reintegration efforts is needed in both the short and long term. Such measures will help to achieve goals for specific projects attached to donor support outcomes, consequently enabling social support and conflict resolution management efforts. © 2023, The Author(s).","African child; Insecurities; Internally displaced children; Social determinants of health","Child; Ethiopia; Housing; Humans; Mental Health; Parents; Violence; child; child parent relation; epidemiology; Ethiopia; housing; human; mental health; psychology; violence","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147024559"
"Srivastwa A.K.; Kabra A.","Srivastwa, Amit Kumar (58520049600); Kabra, Asmita (56288687400)","58520049600; 56288687400","Socio-spatial Infrastructures: Drinking Water Supply and Formation of Unequal Socio-technological Relations in Rural Southern Bihar","2023","Ecology, Economy and Society","6","2","","205","236","1","10.37773/ees.v6i2.990","https://www.scopus.com/pages/publications/85166521603?origin=resultslist","This paper explores the social and spatial implications of drinking water infrastructures in rural southern Bihar. Hardiya, a multi-caste and multi-religion village, has a complex social arrangement. This village consists of original households, households resettled due to dam construction, and households resettled due to excessive fluoride contamination in groundwater. Excessive fluoride produces incidences of fluorosis among households, and historically, households have low access to clean drinking water. In response to the drinking water and public health crisis, multiple state, non-state, and transnational institutions intervened in Hardiya to provide safe technologies and infrastructures for clean drinking water. These twenty years of interventions have brought different technologies, institutions, and actors together to supply drinking water. However, these schemes are functioning inadequately on the ground, and access to clean water remains a big question amidst the development of drinking water infrastructures in Hardiya. This paper explores the dialectical relationship between drinking water infrastructures and social spaces, how both shape each other, through which assemblages, and what it renders. It explores the uneven outcomes of this technological intervention across different socio-spatial groups in Hardiya. Firstly, it examines how drinking water infrastructures arrange social spaces at the village, settlement, cluster, and household level. It further examines the changing nature of drinking water services and infrastructures in Hardiya and how various drinking water programmes incorporating multiple institutions, organizations, actors, and social groups arrange and settlement patterns in the village. Moreover, it examines how different social groups, with variable access to power, access water for their daily needs in the face of diversity in technologies, infrastructures, and responsiveness of local state actors. Using Political Ecology and Critical Geography frameworks, this paper argues that drinking water infrastructures and services, mediated by institutional and social actors, produce uneven access, power arrangements, and socio-technological relationships. © Srivastwa and Kabra 2023.","Drinking Water Supply; Infrastructure Assemblage; Geography and Technology; Political Ecology; Southern Bihar","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85166521603"
"Awad A.; Mallek R.S.; Ozturk I.; Abdalla Y.A.","Awad, Atif (57193010383); Mallek, Ray Saadaoui (57191996733); Ozturk, Ilhan (24577678300); Abdalla, Yousif Abdelbagi (55631048500)","57193010383; 57191996733; 24577678300; 55631048500","Infrastructure Development's role in environmental degradation in sub-Saharan Africa: Impacts and transmission channels","2023","Journal of Cleaner Production","414","","137622","","","37","10.1016/j.jclepro.2023.137622","https://www.scopus.com/pages/publications/85161659354?origin=resultslist","Sub-Saharan Africa (SSA) has recently experienced an increase in infrastructure endowments. Meanwhile, Africa's ecological reserves have rapidly been degrading. This study assessed: (i) how different types of infrastructure have affected ecological footprints and (ii) how agricultural production, urbanisation, and human capital have mitigated these effects. Among the variables we utilize to reach our objectives are ecological footprint, infrastructure, ICT index, education index, urbanization, agriculture, trade, renewable energy consumption, and institutional quality. Based on the findings of the system GMM methodology for 39 SSA economies between 2004 and 2020, environmental degradation has been aggravated in the region due to infrastructure development. Infrastructure development indexes of different types have produced the same results. In addition, while urbanisation has tended to weaken the harmful effects of expanding access to; water, sanitation, and ICT infrastructure, it strengthened the same effect for electricity and transportation infrastructure. It was also determined that human capital amplified the harmful effects of electricity generation and ICT infrastructure on the environment. In addition, agricultural production weakened the negative environmental effects of ICT. In light of the study's findings, practical policy implications have been discussed. © 2023 Elsevier Ltd","Environmental degradation; Infrastructure development; Sub-Saharan Africa; Transmission channels","Agriculture; Ecology; Personnel; Public policy; Transmissions; Agricultural productions; Ecological footprint; Ecological reserves; Harmful effects; Human capitals; ICT infrastructures; Infrastructure development; Renewable energy consumption; Sub-saharan africa; Transmission channels; Energy utilization","Article","Final","","Scopus","2-s2.0-85161659354"
"Voss B.; Carter D.B.; Warren R.","Voss, Barbara d.L. (58498159400); Carter, David B. (57054833400); Warren, Rebecca (57200006934)","58498159400; 57054833400; 57200006934","A car wash: post-truth politics, Petrobras and ethics of the real","2023","Accounting, Auditing and Accountability Journal","36","2","","437","463","7","10.1108/AAAJ-03-2020-4460","https://www.scopus.com/pages/publications/85130620992?origin=resultslist","Purpose: The study draws upon three accounts to examine post-truth politics and its link to accounting. In studying Petrobras, a Brazilian petrochemical company embroiled in a corruption scandal, the authors draw upon a politics of falsity to understand how different depictions of similar events can emerge. The authors depict Petrobras' corporate social responsibility (CSR) disclosures during the period of corruption juxtaposed against the Brazilian Federal Police investigation (the Lava Jato/Car Wash Operation) and Petrobras' response to the allegations of institutional corruption. Design/methodology/approach: The data set consisted of 56 Petrobras reports including Annual Reports, Financial Statements, Sustainability Reports and Form 20-Fs from 2004 to 2017, information disclosed by the Brazilian Federal Police concerning the Lava Jato Operation and media reports concerning Petrobras and the corruption scandal. The paper employs a discourse analysis approach to depict and interpret the accounts. Findings: Through examining the connection between ontic accounts and ontological presuppositions, the authors illustrate a post-truth logic underpinning accounting, due to the interpretive, contestable and contingent nature of accounting information. Consequently, the authors turn to the “ethics of the real” as a response, as citizen subjects must be cautious in how they approach accounting and CSR disclosures. Originality/value: Rather than relying on simplistic true/false dualities, the authors argue that the “ethics of the real” provides a courageous position for citizen subjects to interrogate the organisation by recognising the role of discourse and disclosure expectations on organisations in a post-truth environment. The study also illustrates how competing, contingent accounts of the same timeframe and events can emerge. © 2022, Emerald Publishing Limited.","Corporate social responsibility; Corruption; Ethics of the real; Petrobras; Post-truth politics; The politics of falsity","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85130620992"
"Obi-Egbedi O.; Awoyemi A.E.; Ehinlomo A.O.","Obi-Egbedi, Ogheneruemu (57219422945); Awoyemi, Abiodun E. (57678688300); Ehinlomo, Alphonsus O. (58243407900)","57219422945; 57678688300; 58243407900","Nomad-Farmer Conflict and Food Security among Arable Crop Farmers in Iwajowa Local Government Area, Oyo State, Nigeria","2023","Journal of Nutrition and Food Security","8","2","","189","201","0","10.18502/jnfs.v8i2.12593","https://www.scopus.com/pages/publications/85158918807?origin=resultslist","Background: The frequent conflict between nomads and farmers has been recently a major challenge in Nigeria, resulting in a huge economic setback which may have serious consequences on food security in Nigeria. There are limited studies linking to food security; hence, this study aims to examine the effect of the nomad–farmer conflict on food security among arable crop farmers in Iwajowa, Oyo State, Nigeria. Methods: Primary data was used for the study. A semi-structured questionnaire was employed to collect data from 150 arable crop farmers through a multistage sampling procedure from two wards and three villages, which were randomly selected. The food security index (FSI) and Logit regression model were used for data analysis. Results: The result revealed that the majority (74.67%) of the arable crop farmers were affected by the nomad-farmer conflict. Most of the arable crop farmers (54.00%) were food insecure. The factors that predisposed the arable crop farmers to being affected by the conflict were access to water point, land tenure system, bush burning, and years of education at different levels. Being affected by the nomad–farmer conflict caused food insecurity along with age, sex, and household size. Conclusion: It was therefore concluded that arable crop farmers in the study area were mostly affected by the nomad-conflicts that influence food insecurity. Policy measures by the government aimed at reducing the conflict between arable crop farmers and nomads should include water supply and increasing farmers’ years of education. © 2023, Journal of Nutrition and Food Security. All Rights Reserved.","Access to water points; Arable crop farmers; Food security; Nomad-Farmer conflict","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85158918807"
"Evans M.V.; Bhatnagar S.; Drake J.M.; Murdock C.C.; Rice J.L.; Mukherjee S.","Evans, M.V. (57193567783); Bhatnagar, S. (57219689642); Drake, J.M. (7201816666); Murdock, C.C. (55314225700); Rice, J.L. (26029545500); Mukherjee, S. (15124225700)","57193567783; 57219689642; 7201816666; 55314225700; 26029545500; 15124225700","The mismatch of narratives and local ecologies in the everyday governance of water access and mosquito control in an urbanizing community","2023","Health and Place","80","","102989","","","5","10.1016/j.healthplace.2023.102989","https://www.scopus.com/pages/publications/85150833601?origin=resultslist","Mosquito-borne disease presents a significant threat to urban populations, but risk can be uneven across a city due to underlying environmental patterns. Urban residents rely on social and economic processes to control the environment and mediate disease risk, a phenomenon known as everyday governance. We studied how households employed everyday governance of urban infrastructure relevant to mosquito-borne disease in Bengaluru, India to examine if and how inequalities in everyday governance manifest in differences in mosquito control. We found that governance mechanisms differed for water access and mosquitoes. Economic and social capital served different roles for each, influenced by global narratives of water and vector control. © 2023 Elsevier Ltd","Everyday governance; Mosquito ecology; Vector control; Water access","Animals; Cities; Ecology; Family Characteristics; Humans; Mosquito Control; Water Supply; Bengaluru; India; Karnataka; water; accessibility; disease control; disease vector; drinking water; mosquito; social capital; urban population; adult; aged; Article; community; controlled study; ecology; economics; female; household; human; India; Indian; male; mosquito control; narrative; nonhuman; social capital; social inequality; urban area; urban population; urbanization; water access; water supply; animal; city; family size; water supply","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85150833601"
