"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"da Costa Pacheco P.R.; Dumit Gómez Y.; Ferreira de Oliveira I.; Girard Teixeira L.C.","da Costa Pacheco, Paulo R. (57191893890); Dumit Gómez, Yapur (57191903143); Ferreira de Oliveira, Izabelle (57191903195); Girard Teixeira, Luiza C. (57191899968)","57191893890; 57191903143; 57191903195; 57191899968","A view of the legislative scenario for rainwater harvesting in Brazil","2017","Journal of Cleaner Production","141","","","290","294","33","10.1016/j.jclepro.2016.09.097","https://www.scopus.com/pages/publications/84994662736?origin=resultslist","The use of rainwater as a complement to municipal water supply networks has gained importance in the efforts to mitigate the strain on fresh water resources around the world. Governments play a crucial role in these efforts by setting out policies that regulate and incentivize the implementation of rainwater harvesting systems. In Brazil these policies are scattered, making it difficult to visualize where the country stands in the regulation of the rainwater sector. This article attempts to create a legislative picture of the Brazilian regulation. Laws and other regulations at federal, state and municipal levels were analyzed and summarized in order to provide a clear view of the current situation. The research showed a fragmented approach from the different levels of governmental powers. Local policies make up most, albeit insufficient, of the legislative coverage in the Brazilian territory. The results obtained for this investigation may serve as a tool for the comparison of the policies implemented in other countries and determine were Brazil stands as an emerging power in implementation of low impact policies and technologies. © 2016 Elsevier Ltd","","Municipal engineering; Rain; Water resources; Water supply; Current situation; Fresh water resources; Local policies; Municipal levels; Municipal water supplies; Rain water harvesting; Rainwater harvesting system; Setting outs; Laws and legislation","Article","Final","","Scopus","2-s2.0-84994662736"
"Mogasale V.; Ramani E.; Wee H.; Kim J.H.","Mogasale, Vittal (15020854400); Ramani, Enusa (56365883300); Wee, Hyeseung (57192887397); Kim, Jerome H. (7601367709)","15020854400; 56365883300; 57192887397; 7601367709","Oral Cholera Vaccination Delivery Cost in Low- and Middle-Income Countries: An Analysis Based on Systematic Review","2016","PLoS Neglected Tropical Diseases","10","12","e0005124","","","20","10.1371/journal.pntd.0005124","https://www.scopus.com/pages/publications/85008627534?origin=resultslist","Background: Use of the oral cholera vaccine (OCV) is a vital short-term strategy to control cholera in endemic areas with poor water and sanitation infrastructure. Identifying, estimating, and categorizing the delivery costs of OCV campaigns are useful in analyzing cost-effectiveness, understanding vaccine affordability, and in planning and decision making by program managers and policy makers. Objectives: To review and re-estimate oral cholera vaccination program costs and propose a new standardized categorization that can help in collation, analysis, and comparison of delivery costs across countries. Data sources: Peer reviewed publications listed in PubMed database, Google Scholar and World Health Organization (WHO) websites and unpublished data from organizations involved in oral cholera vaccination. Study eligibility criteria: The publications and reports containing oral cholera vaccination delivery costs, conducted in low- and middle-income countries based on World Bank Classification. Limits are humans and publication date before December 31st, 2014. Participants: No participants are involved, only costs are collected. Intervention: Oral cholera vaccination and cost estimation. Study appraisal and synthesis method: A systematic review was conducted using pre-defined inclusion and exclusion criteria. Cost items were categorized into four main cost groups: vaccination program preparation, vaccine administration, adverse events following immunization and vaccine procurement; the first three groups constituting the vaccine delivery costs. The costs were re-estimated in 2014 US dollars (US$) and in international dollar (I$). Results: Ten studies were identified and included in the analysis. The vaccine delivery costs ranged from US$0.36 to US$ 6.32 (in US$2014) which was equivalent to I$ 0.99 to I$ 16.81 (in I$2014). The vaccine procurement costs ranged from US$ 0.29 to US$ 29.70 (in US$2014), which was equivalent to I$ 0.72 to I$ 78.96 (in I$2014). The delivery costs in routine immunization systems were lowest from US$ 0.36 (in US$2014) equivalent to I$ 0.99 (in I$2014). Limitations: The reported cost categories are not standardized at collection point and may lead to misclassification. Costs for some OCV campaigns are not available and analysis does not include direct and indirect costs to vaccine recipients. Conclusions and implications of key findings: Vaccine delivery cost estimation is needed for budgeting and economic analysis of vaccination programs. The cost categorization methodology presented in this study is helpful in collecting OCV delivery costs in a standardized manner, comparing delivery costs, planning vaccination campaigns and informing decision-making. © 2016 Mogasale et al.","","Administration, Oral; Cholera; Cholera Vaccines; Cost-Benefit Analysis; Humans; Immunization Programs; Poverty; Sanitation; Vaccination; World Health Organization; cholera vaccine; cholera vaccine; Article; cholera; cost benefit analysis; cost effectiveness analysis; decision making; human; immunization; immunization cost; low income country; middle income country; systematic review; vaccination; cholera; economics; microbiology; oral drug administration; poverty; preventive health service; sanitation; standards; statistics and numerical data; vaccination; world health organization","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85008627534"
"Hukari S.; Hermann L.; Nättorp A.","Hukari, Sirja (55831436500); Hermann, Ludwig (23968614800); Nättorp, Anders (6504621372)","55831436500; 23968614800; 6504621372","From wastewater to fertilisers - Technical overview and critical review of European legislation governing phosphorus recycling","2016","Science of the Total Environment","542","","","1127","1135","143","10.1016/j.scitotenv.2015.09.064","https://www.scopus.com/pages/publications/84949316075?origin=resultslist","The present paper is based on an analysis of the EU legislation regulating phosphorus recovery and recycling from wastewater stream, in particular as fertiliser. To recover phosphorus, operators need to dealwithmarket regulations, health and environment protection laws. Often, several permits and lengthy authorisation processes for both installation (e.g. environmental impact assessment) and the recovered phosphorus (e.g. End-of-Waste, REACH) are required. Exemptions to certain registration processes for recoverers are in place but rarely applied. National solutions are often needed. Emerging recovery and recycling sectors are affected by legislation in different ways: Wastewater treatment plants are obliged to remove phosphorus butmay also recover it in lowquantities for operational reasons. Permit processes allowing recovery and recycling operations next to water purification should thus be rationalised. In contrast, the fertiliser industry relies on legal quality requirements, ensuring their market reputation. For startups, raw-material sourcing and related legislation will be the key. Phosphorus recycling is governed by fragmented decision-making in regional administrations. Active regulatory support, such as recycling obligation or subsidies, is lacking. Legislation harmonisation, inclusion of recycled phosphorus in existing fertiliser regulations and support of new operators would speed up market penetration of novel technologies, reduce phosphorus losses and safeguard European quality standards. © 2015 Elsevier B.V.","European Union; Fertiliser; Legislation; Phosphorus recycling; Sewage sludge; Wastewater","Commerce; Decision making; Environmental impact; Environmental impact assessments; Environmental regulations; Fertilizers; Laws and legislation; Phosphorus; Recovery; Recycling; Sewage sludge; Wastewater; Wastewater reclamation; Wastewater treatment; Water treatment plants; fertilizer; phosphorus; European legislation; European union; Health and environment; Phosphorus recovery; Quality requirements; Recycling operations; Registration process; Wastewater treatment plants; European Union; fertilizer; phosphorus cycle; purification; sewage; sludge; waste facility; waste treatment; wastewater; water treatment; Article; controlled study; environmental planning; environmental protection; Europe; government regulation; law; priority journal; recycling; sludge; waste water; waste water treatment plant; Water recycling","Article","Final","","Scopus","2-s2.0-84949316075"
"Dehury R.K.; Samal J.","Dehury, Ranjit Kumar (56951317000); Samal, Janmejaya (56106860600)","56951317000; 56106860600","Health system competency for maternal health services in balasore district and Jaleswar block, Balasore, Odisha, India: An assessment","2016","Journal of Clinical and Diagnostic Research","10","8","","IC01","IC05","6","10.7860/JCDR/2016/16781.8329","https://www.scopus.com/pages/publications/84986222172?origin=resultslist","Introduction: A competent health system is of paramount importance in delivering the desired health services in a particular community. Aim: The broad objective of this study was to assess the health system competency for the maternal health services in Balasore District and Jaleswar block of Balasore district, Odisha, India. Materials and Methods: A mixed method approach was adopted in order to understand the health system competency for maternal health services in the study area. Results: There was poor accessibility through road, poor electricity connection and piped water for the health care centers in the district. Even, existing Primary Health Centres (PHCs) lack ECG and X-Ray machines for proper diagnostic services which jeopardize the catering of health services. Community Health Centres (CHC) lack basic diagnostic and ambulance services making the tribal pockets inaccessible. The tribal dominated Jaleswar block shows poor performance in terms of total registered Antenatal Checkups (ANC) (only 77%). A gradual decrease in the rate of ANC, from first to fourthcheckup, was observed in the district. Conclusion: Lack of public health infrastructure in general and non-compliance to Indian Public Health Standards (IPHS) in particular, affect the health of tribal women resulting in lack of interest in availing the institutional delivery services and other pertinent maternal health services. © 2016, Journal of Clinical and Diagnostic Research. All rights reserved.","Antenatal checkups; Indian public health standards; Janani Suraksha Yojana; Tribal communities","Article; community care; electrocardiography; health care facility; health care management; health service; help seeking behavior; home delivery; human; India; maternal health service; poverty; prenatal care; primary health care; public health; puerperium; rural health care; rural population; X ray","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84986222172"
"Jóźwiakowski K.; Bugajski P.; Mucha Z.; Wójcik W.; Jucherski A.; Nastawny M.; Siwiec T.; Mazur A.; Obroślak R.; Gajewska M.","Jóźwiakowski, Krzysztof (36657245600); Bugajski, Piotr (24381644200); Mucha, Zbigniew (56010711600); Wójcik, Włodzimierz (57220439002); Jucherski, Andrzej (57192297190); Nastawny, Maria (57193653468); Siwiec, Tadeusz (6506285406); Mazur, Andrzej (55549023600); Obroślak, Radomir (55866007400); Gajewska, Magdalena (25633551600)","36657245600; 24381644200; 56010711600; 57220439002; 57192297190; 57193653468; 6506285406; 55549023600; 55866007400; 25633551600","Reliability and efficiency of pollution removal during long-term operation of a one-stage constructed wetland system with horizontal flow","2017","Separation and Purification Technology","187","","","60","66","57","10.1016/j.seppur.2017.06.043","https://www.scopus.com/pages/publications/85021061070?origin=resultslist","The paper presents the results of a study of the reliability and efficiency of pollutant removal during long term operation of a one-stage constructed wetland system with horizontal flow. The flow rate of the wastewater treatment plant was 1.2 m3 d−1 during the research period. Physical and chemical analyses of raw wastewater and treated effluent were carried out in the years 1997–2010 (14 years). During this study period, 56 series of analyses were performed and 112 wastewater samples were collected. The average efficiencies of BOD5 (Biochemical Oxygen Demand), COD (Chemical Oxygen Demand) and TSS (Total Suspended Solids) removal in the investigated facility during the 14 years of its operation were respectively: 84.7%, 80.9%, and 62.4%. The average values of these parameters in the treated wastewater were significantly lower than the values deemed acceptable by relevant regulations in Poland. The reliabilities of the wastewater treatment plant, based on the Weibull reliability theory for acceptable values of pollution parameters in the effluent of the treatment plant, were as follows: BOD5 – 92%, COD – 98%, TSS – 90%. The conducted analysis showed that the operational reliability of the one-stage horizontal subsurface flow constructed wetland (HSFCW) over the operation period was insufficient according to the Polish standards. Improvement of the reliability of the analyzed system by introduction of additional purification elements, such as irrigated biological beds or a constructed wetland with vertical wastewater flow, was recommended. © 2017 Elsevier B.V.","Constructed wetland; Horizontal flow; Pollution removal; Reliability; Wastewater treatment","Biochemical oxygen demand; Chemical analysis; Chemical oxygen demand; Efficiency; Effluent treatment; Effluents; Pollution; Reclamation; Reliability; Reliability analysis; Reliability theory; Sewage pumping plants; Stages; Water treatment plants; Wetlands; Constructed wetlands; Horizontal flows; Horizontal subsurface flow constructed wetlands; Operational reliability; Physical and chemical analysis; Pollution removal; Total suspended solids; Wastewater treatment plants; Wastewater treatment","Article","Final","","Scopus","2-s2.0-85021061070"
"Zhao L.; Wang H.; Chen B.","Zhao, Lijie (15060864400); Wang, Hailong (57219373170); Chen, Bin (57219371582)","15060864400; 57219373170; 57219371582","Identification of wastewater operational conditions based on manifold regularization semi-supervised learning","2016","Huagong Xuebao/CIESC Journal","67","6","","2462","2468","3","10.11949/j.issn.0438-1157.20151625","https://www.scopus.com/pages/publications/85092432823?origin=resultslist","The wastewater treatment process is vulnerable to the impact of external shocks to cause sludge floating, aging, poisoning, expansion and other failure conditions, resulting in effluent deterioration and high energy consumption. It is urgent to quickly and accurately identify the operating conditions of wastewater treatment process. In the existing supervised learning methods all the data are labeled which are time consuming and expensive. A multitude of unlabeled data to collect easily and cheaply have rich and useful information about the operating condition. To overcome the disadvantage of supervised learning algorithms that they cannot make use of unlabeled data, a semi-supervised extreme learning machine algorithm based on manifold regularization is adopted to monitor the operation states of biochemical wastewater treatment process. The graph Laplacian matrix is constructed from both the labeled patterns and the unlabeled patterns. Extreme learning machine algorithm is adopted to handle the semi-supervised learning task under the framework of the manifold regularization. It constructs the hidden layer using random feature mapping and solves the weights between the hidden layer and the output layer, which exhibit the computational efficiency and generalization performance of the random neural network. The results of simulation experiments show that the fault identification method based on semi supervised learning machine has superiority to the basic extreme learning machine in improving the accuracy and reliability. © All Right Reserved.","Extreme learning machine; Manifold regularization; Semi-supervised learning; Wastewater treatment","Computational efficiency; Deterioration; Effluent treatment; Effluents; Energy utilization; Knowledge acquisition; Learning systems; Matrix algebra; Multilayer neural networks; Reclamation; Semi-supervised learning; Wastewater treatment; Extreme learning machine; Generalization performance; High energy consumption; Manifold regularizations; Operational conditions; Random neural network; Supervised learning methods; Wastewater treatment process; Learning algorithms","Article","Final","","Scopus","2-s2.0-85092432823"
"Button C.","Button, Cat (57189876057)","57189876057","Domesticating water supplies through rainwater harvesting in Mumbai","2017","Gender and Development","25","2","","269","282","15","10.1080/13552074.2017.1339949","https://www.scopus.com/pages/publications/85023762346?origin=resultslist","Mumbai is a city where 60 per cent of the population are living in poverty in informal settlements, with low–and decreasing–water access, and low resilience to water shortage. In the middle-class areas of the city, inhabitants are being made responsible for securing their own water supplies via rainwater-harvesting technology, which is increasingly installed in new housing. This shifts responsibility for water provision from city authorities to private households. The domestication of water supplies could potentially give residents more control, and could also change the gendered power balance of water provision. However, this article argues that making the middle classes responsible for their own water provision in a context of water shortage and environmental concerns has justice implications. People living in poverty are not able to self-provision in this way; yet on the other hand, the move could free up more of the piped water supply. The article draws on three case studies offering different experiences of the impact of the policy, to reflect on concepts of power, gender, and environmental justice. © 2017 Oxfam GB.","domestic; governance; infrastructure; Mumbai; rainwater harvesting; Water","","Article","Final","","Scopus","2-s2.0-85023762346"
"Van Dijk M.P.; Blokland M.W.","Van Dijk, Meine Pieter (7102854225); Blokland, Maarten W. (8568473300)","7102854225; 8568473300","Introduction and reflection on benchmarking for the delivery of water and sanitation services to the urban poor","2016","International Journal of Water","10","2-3","","109","121","3","10.1504/IJW.2016.075563","https://www.scopus.com/pages/publications/84962085882?origin=resultslist","A dedicated benchmarking system to assess the availability of water supply and sanitation services for the urban poor will be explained. These services require the involvement of the utility and a host of other stakeholders, such as national and local government, a regulator, NGOs or CBOs and the slum dwellers themselves. Distributional justice arguments can be used to justify the development of systems for providing to the poor. The dedicated system covers both drinking water supply and sanitation, and emphasises and assesses the involvement and contributions by all stakeholders. It considers piped and non-piped drinking water and sanitation solutions, the mix of which often characterises the reality in the slums and the urban periphery of Third World countries. The lessons from the PROBE research project on this topic will be summarised. These comprise the need for the right policy and institutional environment, the provision of financial and other incentives to reach the poor, the involvement and collaboration of multiple stakeholders in mobilising the local resources, and the availability of a set of organisational, financial and technical tools with the concerned utility. When all these requirements are fulfilled there is a good chance to achieve the MDGs and SDGs in water and sanitation. Copyright © 2016 Inderscience Enterprises Ltd.","Benchmarking; Drinking water; Non-piped solutions; Performance measurement; Pro-poor service delivery; Sanitation; Stakeholders","Benchmarking; Housing; Potable water; Water supply; Benchmarking system; Dedicated systems; Multiple stakeholders; Performance measurements; Sanitation services; Service delivery; Stakeholders; Third-world countries; benchmarking; drinking water; global perspective; performance assessment; sanitation; stakeholder; urban population; water resource; water supply; welfare provision; Sanitation","Article","Final","","Scopus","2-s2.0-84962085882"
"Manda M.; Wanda E.","Manda, Mtafu (56418744100); Wanda, Elijah (47661805900)","56418744100; 47661805900","Understanding the nature and scale of risks in Karonga, Malawi","2017","Environment and Urbanization","29","1","","15","32","31","10.1177/0956247817692200","https://www.scopus.com/pages/publications/85019033145?origin=resultslist","The urban centre of Karonga in Malawi experiences many large and small disasters, including earthquakes, strong winds and floods. Inhabitants also face such everyday risks as unsafe water, poor-quality sanitation and widespread use of dirty fuels within households. However, the nature and scale of the risks are poorly understood. Based on data from 380 systematically selected households in Karonga, this paper explores the frequency and impacts of small and large disasters and everyday risks, finding informal settlements in flood zones to be most affected. Impacts vary according to differences in levels of income, planning and housing status, access to water, sanitation and the type of energy used by households. Attempts to reduce and respond to disaster risk are affected by weak governance structures. The knowledge can create the basis for capacity building at both the community and local government levels. © 2017, © 2017 International Institute for Environment and Development (IIED).","disasters; everyday risks; hazards; Karonga; small city; vulnerability","Karonga; Malawi; capacity building; disaster management; governance approach; hazard assessment; household structure; informal sector; risk assessment; urban planning; vulnerability","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85019033145"
"Liddle E.S.; Mager S.M.; Nel E.L.","Liddle, Elisabeth S. (56458597400); Mager, Sarah M. (16064675000); Nel, Etienne L. (7005810609)","56458597400; 16064675000; 7005810609","The importance of community-based informal water supply systems in the developing world and the need for formal sector support","2016","Geographical Journal","182","1","","85","96","39","10.1111/geoj.12117","https://www.scopus.com/pages/publications/84958618978?origin=resultslist","Informal community-based supply, characterised by abstractions from surface water and shallow wells, is the main water supply source in the urban areas of developing nations. Formal sector supply has failed to extend their services to many urban areas yet the formal sector continues to view these community-based practices as small-scale, traditional and 'backward', and ones that must be eradicated from urban areas. While the formal sector continues to idealise the notion of the 'modern infrastructure ideal', based solely upon the expansion of piping networks, this paper argues against this ideal, instead presenting an opportunity for 'institutional bricolage' between the formal sector and the techniques that have arisen as a part of informal community-based water supply in developing nations. Based on interview and questionnaire data, this paper uses the city of Ndola, Zambia to demonstrate the resilience that has arisen within communities as a response to the failure of the formal sector, and hence the value of informal supply systems in the future water provisioning policies for developing cities. Informal supply is abundant in Ndola and local communities have taken their pre-existing rural customs and adapted these to provide water in the urban context; so that hand dug shallow wells now dominate supply. These practices have been successful in providing daily water, however, challenges remain, for example ensuring safe water quality with appropriate well protection. Herein lies the opportunity for the formal sector to become involved in informal community-based supply; instead of aiming to marginalise the residents of informal areas out of urban centres, the formal sector should adopt and better support the techniques used in informal areas, for example, through well protection education and provision of resources, to help in achieving the MDG for safe water. © 2014 Royal Geographical Society (with the Institute of British Geographers).","Formal-informal supply; Shallow wells; Water access; Zambia","Copperbelt; Ndola; Zambia; developing world; informal sector; local participation; urban area; water supply; well water","Article","Final","","Scopus","2-s2.0-84958618978"
"Lee W.L.; Jia J.; Bao Y.","Lee, Wai Ling (57189999614); Jia, Jie (55735193000); Bao, Yani (56872291700)","57189999614; 55735193000; 56872291700","Identifying the gaps in practice for combating lead in drinking water in Hong Kong","2016","International Journal of Environmental Research and Public Health","13","10","970","","","17","10.3390/ijerph13100970","https://www.scopus.com/pages/publications/84991628097?origin=resultslist","Excessive lead has been found in drinking water in Hong Kong in tests carried out in 2015. Investigations have identified that the problem in public rental housing estates was caused by the problematic solders used in the plumbing, and recommendations on enhancing the quality control system and strengthening the relevant water quality standards have been proposed. The cause for the same problem happening in other premises where soldering has not been adopted for water pipe connections is left unidentified. Considering the unidentified cause and the recommendations made, this study aims to identify the gaps in practice followed in Hong Kong for safeguarding the water quality of new installations. A holistic review of governing ordinances and regulations, products and materials used and the testing and commissioning requirements adopted in Hong Kong and elsewhere in the world were conducted. Based on international practices and parametric analysis, it was found that there are gaps in practices followed in Hong Kong, which are directly and indirectly leading to the lead-in-water crisis. Recommendations for improvement in the quality control system, and the water quality standards including the allowable lead content and leaching limit for products and materials and the testing and commissioning requirements on plumbing installations have been made. The review and the identified gaps would become useful reference for countries in strengthening their relevant water quality standards. © 2016 by the authors; licensee MDPI, Basel, Switzerland.","Allowable lead contents; Engineering aspects; Lead in water; Quality control system; Regulations and ordinances; Testing and commissioning","Drinking Water; Hong Kong; Humans; Lead; Water Pollutants, Chemical; Water Quality; Water Supply; China; Hong Kong; drinking water; lead; drinking water; lead; water pollutant; drinking water; engineering; lead; quality control; standard (regulation); water quality; water supply; Article; food safety; geography; Hong Kong; parametric test; quality control; standard; water quality; analysis; human; standards; water pollutant; water supply","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84991628097"
"Millard J.","Millard, Jeremy (22735052400)","22735052400","Technology innovations in public service delivery for sustainable development","2017","Public Administration and Information Technology","32","","","241","282","9","10.1007/978-3-319-63743-3_10","https://www.scopus.com/pages/publications/85060195557?origin=resultslist","This chapter focuses on how ICT can be deployed to assist in the design and delivery of innovative public services in support of sustainable development. In many parts of the world, and especially in developing countries, basic public services like education, health, basic infrastructures, as well as water and sanitation, are often poor and patchy even when available. Such services are reflected in the United Nations Sustainable Development Agenda for 2030, and also address challenges like poverty, food, housing and employment. All of these need innovative public service delivery if targets are to be achieved by 2030. However, the provision of such services is increasingly challenged by the diversity of social needs across different locations and population segments. Mainstream, largely off-the-shelf, ICT has tremendous potential today and in the near future to innovatively address these needs and challenges, and there are already many valuable experiences both from developed and developing countries about how this can make huge differences to public service delivery. The chapter also addresses the governance and policy issues that need to be addressed in this context. © Springer International Publishing AG 2017.","","","Book chapter","Final","","Scopus","2-s2.0-85060195557"
"Desai R.; Sanghvi S.","Desai, Renu (55169426700); Sanghvi, Shachi (57193362658)","55169426700; 57193362658","Water and conflict in Bombay hotel, Ahmedabad urban planning, governance and infrastructural violence","2017","Economic and Political Weekly","52","7","","49","57","10","","https://www.scopus.com/pages/publications/85013270432?origin=resultslist","The causes, conditions and consequences of poor water access in Bombay Hotel locality, a predominantly Muslim informal settlement located in Ahmedabad's southern periphery, are studied through the lens of urban violence and conflict. This is done by tracing the dynamics of urban planning and governance that have produced two interlinked types of infrastructural violence in the locality-municipal water denial and violent articulations of infrastructure by informal water providers-and the experiences of everyday conflict and violence that emerge in residents' lives as a consequence. How conflicts and violence shape residents' attempts to negotiate and attain better water access are also discussed.","","","Review","Final","","Scopus","2-s2.0-85013270432"
"Akande W.G.","Akande, Waheed Gbenga (57201002273)","57201002273","Shale gas: Hydrofracking, its effects and possible remediation","2017","Modelling Trends in Solid and Hazardous Waste Management","","","","65","73","0","10.1007/978-981-10-2410-8_4","https://www.scopus.com/pages/publications/85042817366?origin=resultslist","Unconventional petroleum and natural gases such as shale oils and shale gases have been considered in recent times as the alternative energy sources to augment global conventional petroleum reserve to keep pace with global energy demand considering enormous reserves of these resources all over the world. The United States of America is the pioneer in unconventional petroleum exploration, development, and production, and the lessons learnt in the US are now being transferred to other parts of the world to develop their unconventional petroleum resources. Horizontal drilling and hydraulic fracturing (hydrofracking or hydrofrac) are the emerging technologies to exploit gas shale resources. Hydraulic fracturing operations for shale gas production have certain effects such as surface water and groundwater contaminations, undue pressure on public water supply, greenhouse gas emissions, and seismic events on the local environments, man, ecosystems, and groundwater systems; and the severity of these impacts depends on chemical composition of shales/shale gases, wellbore integrity, chemicals used in fracking fluids and management of various stages of shale gas development and production. It is suggested as a remediation measure that the environmental impact assessment (EIA) should be carried out by interested companies in shale gas business and their reports submitted at an early exploration stage to the host government or relevant agencies. Environmental-related legislation and regulation as well as safety guidelines for drilling and production of shale gas such as disclosure of chemicals in fracking fluids should be enforced. Intensive and collaborative researches should be supported by various energy stakeholders such as governments, academia, shale gas prospectors, and non-governmental organizations (NGOs) to understand the chemical constituents of shale deposits and shale gases, monitor the impacts of shale gas extraction on the groundwater system, and determine possible connection between hydrofracking and seismic events. It is concluded that with this intensified research into shale gas exploration, development and production in mind, better technologies which are more environmentally friendly to exploit gas shale assets will soon emerge. © Springer Science+Business Media Singapore 2017.","Contamination; Environmental impact assessment (eia); Fracking fluids; Fugitive gases; Hydrofracking; Shale deposits; Shale gas; Wastewater","","Book chapter","Final","","Scopus","2-s2.0-85042817366"
"De Souza Fermino L.; De castro Silva Pedrangelo A.; De Matos Silva P.K.; De Azevedo R.E.C.; Yamaguchi N.U.; Ribeiro R.M.","De Souza Fermino, Lilian (57194689987); De castro Silva Pedrangelo, Alessandra (57194692419); De Matos Silva, Priscilla Kohiyama (57194683406); De Azevedo, Rafaella Eloisa Candido (57194691634); Yamaguchi, Natália Ueda (57188718024); Ribeiro, Rosa Maria (55424814000)","57194689987; 57194692419; 57194683406; 57194691634; 57188718024; 55424814000","Water treatment with conventional and alternative coagulants","2017","Chemical Engineering Transactions","57","","","1189","1194","8","10.3303/CET1757199","https://www.scopus.com/pages/publications/85021639047?origin=resultslist","Half of the world's population does not have access to basic sanitation, leading to socio-economic problems, such as the lack of drinking water and the spread of diseases. In this way, the development of water treatment technologies that are accessible to that target people is of utmost relevance. Currently, in the water treatment of separation process, the compound mostly used as a coagulant in water treatment is the aluminum sulphate, which gives good results for turbidity and color removal of raw water. However, studies show that its deposition in the human body can cause serious damage to health, and the development of diseases, including Alzheimer's disease. Thus, this project set out to do a parallel study between the aluminum sulphate coagulant and as an alternative, the seed extract of Moringa oleífera (MO). The efficiency of both coagulants were evaluated through measurement of turbidity and color of water samples. MO proved to be more efficient, with removals of 94.9% of turbidity and 92.5% of color, when using a dosage of 20 mg L-1. The water obtained results close to drinking water required by Brazilian regulation, indicating that MO seed could be an alternative for water treatment providing water for small communities. © Copyright 2017, AIDIC Servizi S.r.l.","","Aluminum; Coagulation; Color; Color removal (water treatment); Neurodegenerative diseases; Potable water; Turbidity; Water; Aluminum sulphate; Alzheimer's disease; Separation process; Small community; Socio-economic problems; Spread of disease; Water samples; Water treatment technologies; Water treatment","Article","Final","","Scopus","2-s2.0-85021639047"
"Davis C.; Fisk J.M.","Davis, Charles (7404360602); Fisk, Jonathan M. (55650095500)","7404360602; 55650095500","Mitigating Risks From Fracking-Related Earthquakes: Assessing State Regulatory Decisions","2017","Society and Natural Resources","30","8","","1009","1025","21","10.1080/08941920.2016.1273415","https://www.scopus.com/pages/publications/85011911831?origin=resultslist","Public concern about earthquakes linked to wastewater injection from fracking operations is rising. However, few have examined how “induced seismicity” is acted upon by state officials. For some, an incremental response to smaller quakes can be viewed as an acceptable risk policy orientation because of the sizeable economic benefits that accompany drilling activities while others prefer risk mitigation policies (such as the use of “threshold policies”) as a better way to address quake-related problems. To account for state response to induced seismicity impacts, we examine three factors: the emergence of quakes as focusing events, the economic importance of oil and gas to state jobs and revenue, and selected characteristics of earthquakes as a policy issue, i.e., complexity and categorical precedence. Using information drawn from documentary sources, we consider which factors are most helpful in accounting for agency decisions aimed at reducing seismic risks linked to nearby injection wells. © 2017 Taylor & Francis.","Energy policy; environmental hazards—risks and health; environmental regulation; review areas; topic area","energy policy; environmental legislation; fluid inclusion; hydraulic fracturing; induced seismicity; policy analysis; regulatory approach; risk assessment; wastewater","Article","Final","","Scopus","2-s2.0-85011911831"
