"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Yin X.A.; Yang Z.F.; Petts G.E.","Yin, X.A. (23502640800); Yang, Z.F. (7405433398); Petts, G.E. (7005046685)","23502640800; 7405433398; 7005046685","Optimizing environmental flows below dams","2012","River Research and Applications","28","6","","703","716","93","10.1002/rra.1477","https://www.scopus.com/pages/publications/80051673660?origin=resultslist","The protection of riverine ecosystems downstream from dams requires reservoir operations to satisfy environmental flow (e-flow) requirements. In practice, this often involves re-regulation of downstream river flows within the constraints of water resource demands for human supplies and irrigation. In this paper, we develop a method to assess how reservoir storage may be used more effectively to meet both water supply and downstream ecosystem needs. The latter are met by providing seasonally variable baseflows, including dry season flow recession at natural rates, and high-flow pulses and bankfull flows synchronized with natural events. A series of reservoir operating rules are derived based on both reservoir storage and reservoir inflows to trigger reservoir releases. For a given water supply reliability, the method seeks to minimize the degree of hydrological alteration below a dam. We present a case study of the Tanghe Reservoir in China's Tang river basin to show that the proposed method could help reservoir managers and planners evaluate e-flow scenarios to reduce the negative impacts of dams and reservoirs on riverine ecosystems. © 2010 John Wiley & Sons, Ltd.","Environmental flows; Reservoir operation; River ecosystem; Water supply","China; Henan; Tanghe Reservoir; dam; ecological impact; flow regulation; reservoir; river management; water supply","Article","Final","","Scopus","2-s2.0-80051673660"
"Weitzman M.; Baten A.; Rosenthal D.G.; Hoshino R.; Tohn E.; Jacobs D.E.","Weitzman, Michael (7005644454); Baten, Ahmareen (57207846015); Rosenthal, David G. (40561738200); Hoshino, Risa (55832196700); Tohn, Ellen (6508269667); Jacobs, David E. (7402586199)","7005644454; 57207846015; 40561738200; 55832196700; 6508269667; 7402586199","Housing and child health","2013","Current Problems in Pediatric and Adolescent Health Care","43","8","","187","224","89","10.1016/j.cppeds.2013.06.001","https://www.scopus.com/pages/publications/84882778193?origin=resultslist","The connection between housing and health is well established. Physical, chemical, and biological aspects of the child's home, such as cleanliness, moisture, pests, noise, accessibility, injury risks, and other forms of housing environmental quality, all have the potential to influence multiple aspects of the health and development of children. Basic sanitation, reduced household crowding, other improvements in housing and expanded, and improved housing regulations have led to advances in children's health. For example, lead poisoning prevention policies have profoundly reduced childhood lead exposure in the United States. This and many other successes highlight the health benefits for families, particularly children, by targeting interventions that reduce or eliminate harmful exposures in the home. Additionally, parental mental health problems, food insecurity, domestic violence, and the presence of guns in children's homes all are largely experienced by children in their homes, which are not as yet considered part of the Healthy Homes agenda. There is a large movement and now a regulatory structure being put in place for healthy housing, which is becoming closely wedded with environmental health, public health, and the practice of pediatrics. The importance of homes in children's lives, history of healthy homes, asthma, and exposures to lead, carbon monoxide, secondhand/thirdhand smoke, radon, allergy triggers is discussed, as well as how changes in ambient temperature, increased humidity, poor ventilation, water quality, infectious diseases, housing structure, guns, electronic media, family structure, and domestic violence all affect children's health. © 2013 Mosby, Inc.","","Air Pollution, Indoor; Child; Child Development; Child Welfare; Environmental Exposure; Family Health; Health Promotion; Housing; Humans; Lead Poisoning; Public Health; Socioeconomic Factors; allergen; carbon monoxide; drinking water; gasoline; lead; paint; pesticide; radon; tobacco smoke; volatile organic compound; academic achievement; acute lymphoblastic leukemia; air conditioning; air quality; allergy; ambient air; article; asthma; attention deficit disorder; behavior disorder; bronchitis; carbon monoxide intoxication; child health; child safety; childhood mortality; cognitive development; crowding; dental caries; domestic violence; drowning; electric burn; electrocution; electrolyte disturbance; energy conservation; environmental health; environmental temperature; Escherichia coli O157; exposure; falling; fever; fire; food insecurity; gunshot injury; hazard assessment; health care access; health hazard; hearing impairment; home environment; homelessness; homicide; house dust; housing; human; humidity; hypertension; income; injury; integrated pest management; intoxication; kidney failure; lead blood level; lead poisoning; long term memory; low birth weight; lymphoma; mental health; mite; moisture; mould; noise; otitis media; passive smoking; perinatal period; pest management; policy; premature labor; prenatal period; primary prevention; sanitation; scald; sedentary lifestyle; smoking ban; stomach cancer; stress; sudden infant death syndrome; tachycardia; tobacco; upper respiratory tract infection; water contamination; water quality; water supply","Article","Final","","Scopus","2-s2.0-84882778193"
"Li C.; Wang Y.; Wang T.; Chen Y.; Mo H.; Wan P.; Sun Y.","Li, Caiying (48461493700); Wang, Yan (56029077600); Wang, Tan (55903965300); Chen, Yongmei (9337790600); Mo, Hengliang (55890729400); Wan, Pingyu (7103181979); Sun, Yanzhi (8407777900)","48461493700; 56029077600; 55903965300; 9337790600; 55890729400; 7103181979; 8407777900","Study on wastewater chemical fingerprint database for identifying the pollution source of illegal discharge","2013","Proceedings - 2013 4th International Conference on Digital Manufacturing and Automation, ICDMA 2013","","","6598245","1346","1349","0","10.1109/ICDMA.2013.321","https://www.scopus.com/pages/publications/84886510669?origin=resultslist","In order to improve environment supervision enforcement ability against secretly illegal discharge, the present paper explores the optimization design of Wastewater Chemical Fingerprint Database (WCFD) based on Access. The characteristics of various pollutants are analyzed on the basis of the wastewater data from factories surrounding Tongzhou North Canal and the river water data. WCFD has friendly operation interface and is convenient to store, manage, consult the data and trace back the pollution source of illegal discharge. © 2013 IEEE.","Access; Database; Regulatory; Tracing; Wastewater chemical fingerprint","Crime; Database systems; Manufacture; Pollution; Access; Chemical fingerprint; Illegal discharges; Operation interface; Optimization design; Pollution sources; Regulatory; Tracing; River pollution","Conference paper","Final","","Scopus","2-s2.0-84886510669"
"Baud I.; Sridharan N.; Pfeffer K.","Baud, Isa (14010577100); Sridharan, N. (24177671800); Pfeffer, Karin (7006882442)","14010577100; 24177671800; 7006882442","Mapping Urban Poverty for Local Governance in Delhi","2013","Local Governance and Poverty in Developing Nations","","","","140","172","0","10.4324/9780203134108-18","https://www.scopus.com/pages/publications/85123158901?origin=resultslist","As was stated in the introductory chapter to this volume, recent discussions of poverty have recognized its multidimensional character. Whereas classic approaches to poverty have focused solely on issues of income and consumption, the newer alternative approaches focus on the multiple sources of deprivation that poor households experience, and which hinder their efforts to obtain higher levels of well-being. These deprivations are linked to ways in which households live and work, the access they do or do not have to collective and/or state-provided resources, and the extent to which poor households can make their needs heard politically or can organize collectively to build up assets (Satterthwaite 1997; Moser 1998; Narayan et al. 2000; McGee and Brock 2001; Rakodi and Lloyd-Jones 2002). A recent characterization of urban poverty lists eight types of deprivations. They include: inadequate and unstable incomes, inadequate, unstable or risky asset bases (such as lack of education and housing), inadequate provision of public infrastructure (piped water, sanitation, drainage, roads and footpaths), inadequate provision of basic services, limited safety nets for those unable to pay for services, inadequate protection of poorer groups through laws and rights and powerlessness of poorer groups within political and bureaucratic systems (Mitlin and Satterthwaite 2004). © 2012 Taylor & Francis.","","","Book chapter","Final","","Scopus","2-s2.0-85123158901"
"Copeland C.","Copeland, Claudia (55996824800)","55996824800","Animal waste and water quality: EPA's Response to the waterkeeper alliance court decision on regulation of CAFOs","2012","Water Quality: Issues and Options for Congress and the EPA","","","","57","82","0","","https://www.scopus.com/pages/publications/84892946871?origin=resultslist","In October 2008, the Environmental Protection Agency (EPA) issued a regulation to revise a 2003 Clean Water Act rule governing waste discharges from large confined animal feeding operations (CAFOs). This action was necessitated by a 2005 federal court decision (Waterkeeper Alliance et al. v. EPA, 399 F.3d 486 (2nd Cir. 2005)), resulting from challenges brought by agriculture industry groups and environmental advocacy groups, that vacated parts of the 2003 rule and remanded other parts to EPA for clarification. The Clean Water Act prohibits the discharge of pollutants from any ""point source"" to waters of the United States unless authorized under a permit that is issued by EPA or a qualified state, and the act expressly defines CAFOs as point sources. Permits limiting the type and quantity of pollutants that can be discharged are derived from effluent limitation guidelines promulgated by EPA. The 2003 rule, updating rules that had been in place since the 1970s, revised the way in which discharges of manure, wastewater, and other process wastes from CAFOs are regulated, and it modified both the permitting requirements and applicable effluent limitation guidelines. It contained important first-time requirements: all CAFOs must apply for a discharge permit, and all CAFOs that apply such waste on land must develop and implement a nutrient management plan. EPA's 2008 revised regulation addressed those parts of the 2003 rule that were affected by the federal court's ruling: (1) it eliminated the ""duty to apply"" requirement that all CAFOs must either apply for discharge permits or demonstrate that they have no potential to discharge, which was challenged by industry plaintiffs; (2) it added procedures regarding review of and public access to nutrient management plans, challenged by environmental groups; and (3) it modified aspects of the effluent limi-tation guidelines, also challenged by environmental groups. The final rule also modified a provision of the 2003 rule that the court upheld, clarifying the treatment of a regulatory exemption for agricultural stormwater discharges. CAFOs were to apply for permits and develop nutrient management plans by February 27, 2009. After that date, sources will have three years to actually get permit coverage. EPA's efforts to revise the 2003 rule were controversial, particularly regarding the ""duty to apply"" for a permit and agricultural stormwater exemption provisions. Environmental groups strongly criticized EPA's actions, arguing that the Waterkeeper Alliance court had left in place several means for the agency to accomplish much of its original permitting approach, but instead EPA chose not to do so. State permitting authorities also had a number of criticisms, focusing on key parts that they argued would greatly increase the administrative and resource burden on state regulators. Farm industry groups were generally supportive of the 2008 rule. Nevertheless, some of them brought a legal challenge. In March 2011, a federal court agreed with the industry petitioners and vacated a portion of the 2008 rule concerning the ""duty to apply"" requirement. Congress has shown some interest in CAFO issues in the past, primarily through oversight hearings in 1999 and 2001, before issuance of either the 2003 or 2008 rules. © 2012 by Nova Science Publishers, Inc. All rights reserved.","","","Book chapter","Final","","Scopus","2-s2.0-84892946871"
"Hodson M.; Marvin S.; Robinson B.; Swilling M.","Hodson, Mike (14043647100); Marvin, Simon (7003285862); Robinson, Blake (55484689900); Swilling, Mark (26541595000)","14043647100; 7003285862; 55484689900; 26541595000","Reshaping Urban Infrastructure: Material Flow Analysis and Transitions Analysis in an Urban Context","2012","Journal of Industrial Ecology","16","6","","789","800","88","10.1111/j.1530-9290.2012.00559.x","https://www.scopus.com/pages/publications/84871156452?origin=resultslist","Urban policy makers and researchers consistently recognize the challenge of more effectively reshaping the linkages between cities, urban infrastructure, ecosystem services, and natural resources. The aim of this article is to consider the potential value of developing connections between two currently disconnected approaches to resource use and cities-material flow analysis (MFA) and transitions analysis (TA). This article attempts to address this deficit and looks critically at resource flows through cities and the infrastructures that have been-or could be-reconfigured to more effectively manage these flows from the perspectives of MFA and TA. This is an issue that has not been addressed, with the result that inadequate attention has been paid to the reconfiguring of urban infrastructures whose construction and maintenance are, in turn, often the largest expenditures at the city government level. Insufficient attention has been given to the fact that the design, construction, and operation of infrastructures (specifically energy, waste, water, sanitation, and transport infrastructures) create a sociotechnical environment that plays an important role in shaping, and potentially reshaping, how resources are procured, used, and disposed of by the city. The challenge, of course, is how such a transition takes place, who leads it and what social and governance processes are best suited to facilitate such city transitions. This article assesses the role of MFA and TA in understanding these resource flows and urban infrastructures, making it possible to begin to tackle this challenge in practical transformative ways. © 2012 by Yale University.","Cities; Industrial ecology; Infrastructure; Metabolism; Technological; Urbanism","Economics; Industry; Metabolism; Cities; Industrial ecology; Infrastructure; Technological; Urbanism; ecosystem service; industrial ecology; infrastructural development; maintenance; material flow analysis; policy making; public spending; state role; urban design; urban morphology; urban planning; urban policy; Regional planning","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84871156452"
"Saha S.; Annear P.L.; Pathak S.","Saha, Somen (55748077200); Annear, Peter Leslie (23468708000); Pathak, Swati (57208810371)","55748077200; 23468708000; 57208810371","The effect of Self-Help Groups on access to maternal health services: Evidence from rural India","2013","International Journal for Equity in Health","12","1","36","","","51","10.1186/1475-9276-12-36","https://www.scopus.com/pages/publications/84878222157?origin=resultslist","Introduction. The main challenge for achieving universal health coverage in India is ensuring effective coverage of poor and vulnerable communities in the face of high levels of income and gender inequity in access to health care. Drawing on the social capital generated through women's participation in community organizations like SHGs can influence health outcomes. To date, evidence about the impact of SHGs on health outcomes has been derived from pilot-level interventions, some using randomised controlled trials and other rigorous methods. While the evidence from these studies is convincing, our study is the first to analyse the impact of SHGs at national level. Methods. We analyzed the entire dataset from the third national District Level Household Survey from 601 districts in India to assess the impact of the presence of SHGs on maternal health service uptake. The primary predictor variable was presence of a SHG in the village. The outcome variables were: institutional delivery; feeding new-borns colostrum; knowledge about family planning methods; and ever used family planning. We controlled for respondent education, wealth, heard or seen health messages, availability of health facilities and the existence of a village health and sanitation committee. Results: Stepwise logistic regression shows respondents from villages with a SHG were 19 per cent (OR: 1.19, CI: 1.13-1.24) more likely to have delivered in an institution, 8 per cent (OR: 1.08, CI: 1.05-1.14) more likely to have fed newborns colostrum, have knowledge (OR: 1.48, CI 1.39 - 1.57) and utilized (OR: 1.19, CI 1.11 - 1.27) family planning products and services. These results are significant after controlling for individual and village-level heterogeneities and are consistent with existing literature that the social capital generated through women's participation in SHGs influences health outcome. Conclusion: The study concludes that the presence of SHGs in a village is associated with higher knowledge of family planning and maternal health service uptake in rural India. To achieve the goal of improving public health nationally, there is a need to understand more fully the benefits of systematic collaboration between the public health community and these grassroots organizations. © 2013 Saha et al.; licensee BioMed Central Ltd.","Barriers; Family planning; India; Institutional delivery; Self help group","Adolescent; Adult; Family Planning Services; Female; Health Knowledge, Attitudes, Practice; Health Services Accessibility; Humans; India; Infant, Newborn; Maternal Health Services; Middle Aged; Pregnancy; Questionnaires; Rural Health Services; Self-Help Groups; Young Adult; India; family planning; gender issue; health services; household survey; maternal health; participatory approach; public health; rural area; sanitation; social capital; vulnerability; adolescent; adult; article; capital; colostrum; controlled study; delivery; education; family planning; female; health care access; health care facility; health insurance; health service; health survey; household; human; India; infant feeding; logistic regression analysis; maternal care; maternal welfare; normal human; outcome assessment; outcome variable; patient participation; predictor variable; priority journal; public health; rural area; rural population; sanitation; self help; women's health","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84878222157"
"Copeland C.","Copeland, Claudia (55996824800)","55996824800","Regulation of power plant wastewater discharges: Summary of EPA's proposed rule","2013","Selected Issues in Water Resources and Management","","","","147","187","0","","https://www.scopus.com/pages/publications/84953286966?origin=resultslist","To implement the Clean Water Act (CWA), the Environmental Protection Agency (EPA) issues effluent limitation guidelines (ELG), or technologybased standards, for industrial dischargers. These standards are implemented through permits issued by states or EPA to individual facilities. The current effluent limitations for the steam electric industry were issued in 1982. Two factors have altered existing wastestreams or created new wastestreams at many power plants since promulgation of the current ELG. These factors are the development of new technologies for generating electric power, such as coal gasification, and, as a result of federal and state requirements, the widespread implementation of air pollution controls to reduce emissions of hazardous air pollutants and acid gases, such as flue gas desulfurization (scrubber) systems. While scrubbers dramatically reduce emissions of harmful pollutants into the air, some create a significant liquid waste stream. As a result, pollutant discharges from this industry to surface waters have increased in volume and total mass. EPA believes that many current CWA permits for power plants do not fully address potential water quality impacts of these discharges. Based on studies of the industry and to settle litigation brought by environmental advocates, in April EPA issued a proposed rule to revise the steam electric ELG. In developing the proposal, EPA evaluated eight regulatory options and ultimately identified four preferred alternatives out of the eight for regulation of existing sources, without singling out a preference for any one of the four, and one preferred alternative for regulation of new sources. The options differ in the wastestreams to be controlled, the size of units controlled, and the types of controls. A total of 1,079 steam electric plants that burn fossil fuels and whose primary purpose is generating electricity are subject to the ELG. Only a subset of the 1,079 plants are likely to incur compliance costs as a result of the rule-only up to 277-because a large portion of the industry has already implemented processes or technologies that are the basis for EPA's proposed regulatory options. All of the plants that are expected to incur compliance costs are coal-or petroleum coke-fired. EPA estimates that the annual compliance costs for the proposed options range from $185 million to $954 million, costs that the agency believes are economically achievable and would have minimal effects on the electricity market, both nationally and regionally. The proposal also would reduce pollutant discharges by 470 million to 2.6 billion pounds and reduce water use by 50 billion to 103 billion gallons per year, depending on the option. Estimated costs exceed estimates of monetized benefits under all proposed options; however, the CWA does not require that the benefits of regulation exceed or even equal the costs. A proposed EPA rule under the Resource Conservation and Recovery Act (RCRA) on managing coal combustion residuals (CCR) also relates to the CWA ELG proposal, because both statutes address coal ash that is generated by power plants and released to the environment. In 2010 EPA proposed options for a RCRA rule, not yet finalized, concerning CCR management. The scope of the CWA ELG and RCRA rule differ. While both address disposal of CCR in surface impoundments at power plants, only the RCRA rule would regulate disposal of CCRs in landfills. In the preamble to the proposed ELG, EPA said that it seeks to minimize the potential for overlap of the two statutes' requirements. Further, based on data that it has analyzed in connection with the proposed ELG, EPA states in the proposal that the agency's current thinking about coordinating the two rules provides strong support for concluding that regulation of CCRs under the RCRA rule as nonhazardous would be appropriate. Public comments on the proposed ELG can be submitted until September 20, 2013. A number of issues already have been raised by stakeholders. Industry is concerned that EPA will set overly stringent standards that will be an economic burden on generators and may not be achievable. One issue concerns impacts of the proposal on small entities, including small businesses and small governmental jurisdictions, which own 18% of the plants subject to the proposal. Environmental advocates are urging EPA to adopt the most stringent of the regulatory options that it evaluated, in order to promote the most environmentally protective technologies for use by steam electric plants. EPA rules affecting steam electric power plants have been scrutinized and criticized based on their stringency, feasibility, and projected compliance costs. Congressional interest has been evident in legislation that has been introduced to alter the direction and substance of some of EPA's regulatory actions and initiatives. To this point, discussion of the power plant ELG has centered on the administrative proceedings at EPA and has not drawn attention of lawmakers. © 2014 by Nova Science Publishers, Inc. All rights reserved.","","","Book chapter","Final","","Scopus","2-s2.0-84953286966"
"Aggarwal R.M.","Aggarwal, Rimjhim M. (7203024983)","7203024983","Indias two-track economy: An exploration into the dualism of Indias complex economic structure","2012","Routledge Handbook of South Asian Economics","","","","44","57","0","10.4324/9780203827796-13","https://www.scopus.com/pages/publications/85076270953?origin=resultslist","The de�?ning image of India – as one where the traditional and the modern coexist – has persisted, and perhaps even sharpened, over the past few decades. The formalization of this idea in the economic development literature can be traced back to a classic paper by Arthur Lewis, wherein he used the term ‘duality’ to describe a seemingly anachronistic economic structure observed among several developing countries in which the ‘capitalist’ or ‘modern’ (broadly identi�?ed with industry) sector coexisted with the ‘subsistence’ or ‘traditional’ (broadly identi�?ed with agriculture) sector (Lewis, 1954). Subsequently the idea of ‘duality’ has been used somewhat loosely as an analytical construct to capture the co-existence of two (or more) widely diﬀerent production, and associated technological and institutional structures. In the early writings of economic historians, such as Lewis, duality was conceptualized as a transitory phenomenon in the process of economic development (ibid.). Consistent with early theories of development, the underlying idea was that of convergence, wherein labour from the traditional sector is eventually absorbed into the modern sector and thus dualism slowly fades away as a structural property of the system. The experience of some early comers to the modern growth process, such as the US and West European countries, broadly con�?rmed this theory. However, empirical evidence from present day developing countries shows that this is not necessarily true; the emerging reality is one of divergence (Easterly, 2002), with a diversity of forms in which duality continues to manifest and reproduce itself. In the case of India, speci�?cally, what is further intriguing is that this duality has persisted not because of lack of economic growth but despite India’s remarkable growth performance in recent decades. Since economic reforms opening up the economy were introduced in 1991, India has seemed well poised on a new growth trajectory, yet continues to be crippled by high rates of poverty, coupled with the age-old problems of poor access to safe water and sanitation, female illiteracy, poor nutrition and high child mortality. The oft-repeated expression referring to India is that of a country that simultaneously lives in the seventeenth century and the twenty�?rst. India is now as well known for its chronic poverty as it is for its growing rank among the Fortune 500. It is recognized not only as a key player in high-tech industries – such as information and communication technology (ICT) and biotechnology – but also as a leader at the bottom of the pyramid (BOP) innovations in meeting the needs of the poor (Prahalad, 2004). © 2011 Raghbendra Jha. All rights reserved.","","","Book chapter","Final","","Scopus","2-s2.0-85076270953"
"Hossain Khan M.","Hossain Khan, Mobarak (15044616800)","15044616800","Urban health in megacities of developing countries","2012","Public Health Forum","20","2","","29.e1","29.e3","1","10.1016/j.phf.2012.03.012","https://www.scopus.com/pages/publications/85058205973?origin=resultslist","Urban health in rapidly urbanizing megacities of developing countries is a global public health concern due to growing slums in vulnerable areas, huge impacts of climate change, environment pollution, unhealthy lifestyles, high inequity, limited resources, and growing violence. Increasing cooperation and partnership among relevant disciplines such as urban planners, health professionals, community workers and politicians including improved urban governance are necessary to ameliorate risk factors and improve megacity health.","Climate change; Environmental pollution; Megacities; Slums; Urban health","article; city; climate change; developing country; environmental sanitation; health; health hazard; housing; human; megacity; urban area; urbanization","Article","Final","","Scopus","2-s2.0-85058205973"
"Ferraz S.F.B.; Lima W.D.P.; Rodrigues C.B.","Ferraz, Silvio F.B. (6507946980); Lima, Walter de Paula (6506682186); Rodrigues, Carolina Bozetti (55469664200)","6507946980; 6506682186; 55469664200","Managing forest plantation landscapes for water conservation","2013","Forest Ecology and Management","301","","","58","66","109","10.1016/j.foreco.2012.10.015","https://www.scopus.com/pages/publications/84878108036?origin=resultslist","Forest ecosystems play an important role in water conservation yet forest plantations are considered detrimental because of their high water use. The current worldwide trends of reduction in natural forest and expansion of forest plantations increases the need for forest managers to contribute to water conservation, implementing management plans that integrate economic (productivity and growth), social (equity of access to water and land-use conflicts) and environmental (climate change and biodiversity impacts) factors. In this paper, we show examples of forest management alternatives at macro- and meso-scales that could contribute to improve water conservation in forest plantation landscapes. At the macroscale, we assess water use in different forest plantation areas in Brazil by analyzing the theoretical thresholds for the management of evapotranspiration. Then, using data from an experimental catchment, we modeled water yield reduction by a forest plantation over multiple years and assessed how different meso-scale forest plantation management alternatives affected water flow regulation. Results show that at a macroscale it is important to consider the natural climatic constraints of water availability. Evidence shows that forest plantations in the tropics use water according to its availability, and the appropriate choice of species/varieties and associated forest management options are crucial for water conservation. At the meso-scale we found that the proportion of native forest plays an important role in the reduction and regulation of water use, and therefore a system of mosaic management may be able to stabilize water flow across plantation landscapes. © 2012 Elsevier B.V.","Brazil; Catchment; Eucalyptus plantation; Landscape management; Sustainable forest management; Water use","Biodiversity; Brazil; Eucalyptus; Hydraulics; Plantations; Runoff; Sustainable Forest Management; Water; Water Management; Water Supply; Brazil; Eucalyptus; Biodiversity; Catchments; Climate change; Flow of water; Hydraulics; Runoff; Water conservation; Water supply; Brazil; Eucalyptus plantations; Landscape management; Sustainable forest management; Water use; biodiversity; catchment; climate change; economic analysis; evapotranspiration; forest management; growth rate; landscape; plantation forestry; sustainable development; threshold; water flow; water management; water use efficiency; Forestry","Article","Final","","Scopus","2-s2.0-84878108036"
"Muller M.","Muller, Mike (57001838400)","57001838400","Water management institutions for more resilient societies","2012","Proceedings of the Institution of Civil Engineers: Civil Engineering","165","6","","33","39","9","10.1680/cien.11.00067","https://www.scopus.com/pages/publications/84871009313?origin=resultslist","The management of water resources under conditions of uncertainty and scarcity is a fundamental determinant of the ability of societies to withstand unexpected shocks and extreme events. Conventional approaches to water resource planning aim to create reliable supplies. Practitioners often fail to identify their contribution to the broader goal of achieving social resilience rather than just technical system reliability. Recent work on understanding resilience in socio-ecological systems as well as on the management of 'common pool' natural resources such as water suggests that the contribution of planning processes to social resilience may in its turn contribute to the achievement of the narrow goal of system reliability. To illustrate this, the development of the water resource infrastructure system that underpins the South African economy is described with particular attention to the institutional processes that guide project selection and system operation.","Economics and finance; Hydrology and water resource; Water supply","Economics; Water management; Water supply; Conventional approach; Extreme events; Hydrology and water resource; Planning process; Project selection; System operation; System reliability; Technical systems; Water resource infrastructure; Water resource planning; hydrology; resilience; water management; water planning; water resource; water supply; Societies and institutions","Article","Final","","Scopus","2-s2.0-84871009313"
"Lee R.","Lee, Robert (59841546300)","59841546300","Not so smart? Valuing sources of environmental information","2012","Environmental Law and Management","24","2","","55","59","2","","https://www.scopus.com/pages/publications/84865961403?origin=resultslist","Rights to information on the environment have become a significant part of the regulatory landscape in recent years. Information is a necessary prerequisite of participation in many of the procedural settings of environmental protection. Under the Environmental Information Regulations 2004, which transpose the European directive, environmental information is defined as information relating to the state of the environment, including elements of the environment such as air, water, soil and landscape. An attempt has been made with the passage of the 2004 Regulations to align these with the structures under the Freedom of Information Act 2000 in so far as possible. The Freedom of Information Act 2000 offers a general right of access to information held by public authorities. Smartsource advises consumers on how to save on their water bills. As part of its review of water charges it made a request under the Environmental Information Regulations 2004 (the Regulations) for information from 16 water and sewerage companies.","","environmental legislation; environmental protection; European Union; participatory approach; regulatory approach","Article","Final","","Scopus","2-s2.0-84865961403"
"Dondeynaz C.; López Puga J.; Carmona Moreno C.","Dondeynaz, C. (55440053500); López Puga, J. (56196746500); Carmona Moreno, C. (55979742800)","55440053500; 56196746500; 55979742800","Bayesian networks modelling in support to cross-cutting analysis of water supply and sanitation in developing countries","2013","Hydrology and Earth System Sciences","17","9","","3397","3419","9","10.5194/hess-17-3397-2013","https://www.scopus.com/pages/publications/84927733082?origin=resultslist","Despite the efforts made towards the Millennium Development Goals targets during the last decade, improved access to water supply or basic sanitation still remains unavailable for millions of people across the world. This paper proposes a set of models that use 25 key variables and country profiles from the WatSan4Dev data set involving water supply and sanitation (Dondeynaz et al., 2012). This paper suggests the use of Bayesian network modelling methods because they are more easily adapted to deal with non-normal distributions, and integrate a qualitative approach for data analysis. They also offer the advantage of integrating preliminary knowledge into the probabilistic models. The statistical performance of the proposed models ranges between 20 and 5% error rates, which are very satisfactory taking into account the strong heterogeneity of variables. Probabilistic scenarios run from the models allow an assessment of the relationships between human development, external support, governance aspects, economic activities and water supply and sanitation (WSS) access. According to models proposed in this paper, gaining a strong poverty reduction will require the WSS access to reach 75-76% through: (1) the management of ongoing urbanisation processes to avoid slums development; and (2) the improvement of health care, for instance for children. Improving governance, such as institutional efficiency, capacities to make and apply rules, or control of corruption is positively associated with WSS sustainable development. The first condition for an increment of the HDP (human development and poverty) remains of course an improvement of the economic conditions with higher household incomes. Moreover, a significant country commitment to the environment, associated with civil society freedom of expression constitutes a favourable setting for sustainable WSS services delivery. Intensive agriculture using irrigation practises also appears as a mean for sustainable WSS thanks to multi-uses and complementarities. With a WSS sector organised at national level, irrigation practices can support the structuring and efficiency of the agriculture sector. It may then induce rural development in areas where WSS access often is set back compared to urban areas1. External financial support, called Official Development Assistance (ODA CI), plays a role in WSS improvement but comes last in the sensitivity analyses of models. An overall 47% of the Official Development Assistance goes first to poor countries, and is associated to governance aspects: (1) political stability and (2) country commitment to the environment and civil society degree of freedom. These governance aspects constitute a good framework for aid implementation in recipient countries. Modelling is run with the five groups of countries as defined in Dondeynaz et al. (2012). Models for profile 4 (essential external support) and profile 5 (primary material consumption) are specifically detailed and analysed in this paper. For countries in profile 4, fighting against water scarcity and progressing desertification should be the priority. However, for countries in profile 5, efforts should first concentrate on consolidation of political stability while supporting diversification of the economic activities. Nevertheless, for both profiles, reduction of poverty should remain the first priority as previously indicated. © Author(s) 2013.","","Agriculture; Bayesian networks; Curricula; Degrees of freedom (mechanics); Economics; Irrigation; Normal distribution; Regional planning; Sanitation; Sensitivity analysis; Sustainable development; Water supply; Millennium development goals; Network modelling methods; Non-normal distribution; Official development assistances; Probabilistic models; Qualitative approach; Statistical performance; Strong heterogeneities; Bayesian analysis; developing world; land management; Millenium Development Goal; sanitation; socioeconomic conditions; sustainable development; water supply; Developing countries","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84927733082"
"Iribarnegaray M.A.; Seghezzo L.","Iribarnegaray, Martín Alejandro (6503916995); Seghezzo, Lucas (6507061584)","6503916995; 6507061584","Governance, sustainability and decision making in water and: Sanitation management systems","2012","Sustainability","4","11","","2922","2945","37","10.3390/su4112922","https://www.scopus.com/pages/publications/84872411518?origin=resultslist","We explore the connections between the concepts of governance and sustainability and discuss their possible roles in water and sanitation management systems (WSMS). We see governance as a decision-making process that drives the relationship between social institutions and the public affairs of a given society. We understand sustainability as a combination of spatial, temporal, and personal aspects, and we argue that this definition is more comprehensive than the traditional triple bottom line of economy, environment, and society. We combined these two concepts into a new conceptual framework of ""governance for sustainability"" that is theoretically sound and arguably appropriate to understand local WSMS. To illustrate this framework, we developed and estimated a Sustainable Water Governance Index (SWGI) for the city of Salta, Argentina. This aggregated index was calculated with data from literature, information from the city's water company and other local institutions, field visits, and interviews. The SWGI for Salta obtained an overall score of 49 on a 0-100 scale, which fell into the ""danger"" range. We discuss the advantages and limitations of the method and conclude that aggregated indices such as the SWGI, complemented with contextual information, can be a helpful decision-making tool to promote more sustainable WSMS. © 2012 by the authors.","Decision making; Governance; Sustainability; Water and sanitation","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84872411518"
