title,authors,year,doi,url,abstract,database,search_id
Carbon territoriality at the land-water interface,Miller M.A.,2025,10.1016/j.gloenvcha.2024.102954,https://www.scopus.com/pages/publications/85210315355?origin=resultslist,"Large volumes of organic carbon are stored in wetland ecosystems such as mangrove forests, peatlands, salt marshes and seagrass meadows. Efforts to mitigate anthropogenic climate change are transforming the governance of these naturally saturated carbon sinks. Scientific and market valuations of wetlands as carbon have prompted diverse experimentation with carbon sequestration projects and offset programs. These activities may displace wetland-reliant communities and add to societal equalities. This perspective paper develops the concept of carbon territoriality to explore emerging spaces of climate governance in wetlands. It moves beyond terra-centric policy debates tied to fixed and flat landscapes by integrating literature on the dynamic (sub)surface and atmospheric territorial dimensions of carbon. It posits that combining scientific knowledge of fixed carbon stocks with the inherited knowledge of coastal and riparian communities about fluid land–water connections could foster more inclusive and equitable forms of climate stewardship within biogeophysically relevant boundaries. © 2024 The Author",Scopus,SEARCH_021b
Primary Care Dentistry in Hong Kong,Fung M.H.T.,2025,10.1007/978-981-96-0817-1_11,https://www.scopus.com/pages/publications/105002351537?origin=resultslist,"Primary care dental services in Hong Kong are provided by the dental team that consists of dentists, dental therapists, dental hygienists, dental surgery assistants and dental technicians. Despite a majority of dental services being provided by practitioners working in the private sector and non-governmental organisations (NGOs), the government has played a leading role in the development of primary care services and places emphasis on oral health promotion and prioritises resources to provide emergency dental services and special care dentistry services. Starting from 1961, water fluoridation has been available in the water supply. This has been recognized by the WHO and FDI World Dental Federation as a safe and effective measure for the prevention of dental caries. There has been a continuous development of dental services by the Department of Health to meet the needs of the public. The School Dental Care Service provides comprehensive care for the primary school children. Emergency dental services for pain relief are available to the general public at government dental clinics. The Oral Health Promotion Division provides oral health education to the public. The Community Special Dental Service oversees the provision of special care dentistry services for people who have difficulty to access for general dental services. Eligible institutionalised elderly and adults with intellectual disabilities or autism can receive subsidized services provided by the designated NGOs. For people with financial hardships, subsidised dental services can be provided by the Department of Social Welfare under the Dental Grant of the Comprehensive Social Security Assistance Scheme. Through the Elderly Health Care Voucher Scheme and Community Care Fund Elderly Dental Assistance Programme, eligible older adults can receive subsidised primary care services at private clinics. Primary Care Directory has been established to facilitate the residents to seek various primary healthcare services that are available in the private setting. The Primary Healthcare Blueprints have highlighted a series of reform initiatives to formulate the direction and strategies of primary healthcare development in Hong Kong. The Working Group on Oral Health and Dental Care was established to review the current dental service provision and all the existing government-funded programmes regarding their objectives, scopes of service and service delivery models. An Interim Report has been published that includes the strategic directions recommended by the Working Group. With the collaborations between the Government and the practitioners working in both public and private sectors, primary care dentistry services have been evolving to target the improvement of oral health of the general public. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2025.",Scopus,SEARCH_021b
Smart Village Panchayat-An e-Governance system,Harshavarthan E.; Ayyanathan N.,2025,10.1109/ICSCSA66339.2025.11170835,https://www.scopus.com/pages/publications/105018452220?origin=resultslist,"This is a smart village panchayat automated complaint management system, an effort to substitute the traditional manual complaint handling in the governance of local complaints. It allows citizens to post complaints about those basic services that are crucial for public service, such as street lighting, water supply, garbage disposal, and road maintenance. Through integrating location-based services such as Google Maps, the system enhances the precision and efficiency in complaint resolution regarding pinpointing the exact location of issues. This application provides updates, so that citizens are able to track the process of their complaint from its submission and its resolution. The inclusion of mechanisms of feedback ensures that authorities stay accountable, and this leads to a loop of continuous improvement. The digitization process seeks to reduce inefficiency, eradicate corruption, and make local governance more transparent because earlier procedures-lagging and error-prone-may be eradicated. The project represents massive strides in local governance modernization for the country, thus enhancing responsiveness and effectiveness in the operations of Panchayats. The smart village Panchayat initiative is a digital transformation project for rural Panchayat functioning, creating new pathways in the innovation of local village organizations in India. Panchayats, being the backbones of local self-governments, are engaged in a large number of public services like water supply, sanitation, and infrastructure development. However, with the traditional Panchayat systems comes inefficiency due to the principle of manual processes and the lack of transparency concerning matters dealt with, citizen participation, and everyday functioning. © 2025 IEEE.",Scopus,SEARCH_021b
Blockchain-powered DeFi: Transforming Water Project Financing for a Sustainable Future,Shyamala R.; Prabakaran D.; Dhaya C.; Chaarumathi S.; Perumal U.; Kumaran V.S.,2025,10.1002/9781394417803.ch8,https://www.scopus.com/pages/publications/105024744201?origin=resultslist,"This chapter describes how decentralized finance (DeFi) protocols, liquidity pools and decentralized autonomous organizations can revolutionize water project finance by capital universalization, middleman elimination, and traceable and instant transactions. Green finance emphasizes investment that directs long-term environmental, social and governance (ESG) objectives. Water infrastructure is one of the primary drivers of green growth, and blockchain-based DeFi applications improve ESG. Traditional models of water infrastructure investment finance have been marred by numerous obstacles that limit their efficiency, coverage and scalability. There are several DeFi models in existence today,each trying to solve various needs of finance, from lending and borrowing to decentralized exchange, stablecoins and yield farming. Water infrastructure schemes such as building sustainable water supply systems, desalination plants, irrigation systems and wastewater treatment plants are costly and require massive capital investment. DeFi allows water infrastructure projects to be tokenized and investors to invest in fractionality. © ISTE Ltd 2025. All rights reserved.",Scopus,SEARCH_021b
The Effects of Politics on Service Delivery,Mabizela H.,2025,10.4324/9781003629689-5,https://www.scopus.com/pages/publications/105021757649?origin=resultslist,"Politics and service delivery are fundamental factors that influence the quality and efficiency of governance in every country, including South Africa. The interplay between the two conceptions affects the efficacy of government policy in meeting citizens’ needs. Service delivery often encompasses the provision of essential services such as water, housing, sanitation, healthcare, education, and infrastructure that deeply shape the lives of the citizens and determines the legitimacy of government. However, politics influences service delivery, both negatively and positively. While political leadership impacts governmental decision-making and resource allocation to address the demands and expectations of citizens, political dynamics introduces challenges that undermine the ability of government to delivery services effectively. This chapter examines the present state of service delivery and the role of politics in advancing the development post-apartheid in the context of the South African government. The chapter also acknowledges that political leadership can facilitate service delivery by establishing clear priorities that promote the necessary reforms and guarantee that the public service meets the requirements of the population. © 2026 Hlengiwe Mabizela and Nirmala Dorasamy.",Scopus,SEARCH_021b
The Road to Resilience: Integrating Maintenance Strategies into Asset Management for Water and Wastewater Utilities,Motala I.; Singh A.,2025,10.2175/193864718825159909,https://www.scopus.com/pages/publications/105033358372?origin=resultslist,"Water and wastewater utilities face growing challenges in maintaining aging infrastructure while meeting service targets and controlling costs. To address this, the Region of Peel developed a structured, standards-based approach to maintenance management, emphasizing governance, business processes, data, and technology integration. Through a tailored maturity assessment aligned with ISO 55000 and the GFMAM framework, the Region identified key gaps and created a roadmap for improvement. Findings highlight measurable improvements in operational efficiency, including reduced unplanned work, increased asset reliability, and enhanced planning and scheduling capabilities. By adopting best practices such as reliability-centered maintenance (RCM) and leveraging analytics, Peel demonstrated how maintenance can evolve into a strategic enabler of operational excellence. This work offers actionable insights for utilities seeking to strengthen their maintenance programs, align with industry standards, and achieve sustainable service delivery. Copyright ©2025 Water Environment Federation.",Scopus,SEARCH_021b
Unveiling Market Manipulation in Eu Energy Markets - Insights from Acer Enforcement Cases,Lakic E.; Jeriha J.; Medved T.; Vucic D.; Topic D.; Knezevic G.,2025,10.1109/EEM64765.2025.11050114,https://www.scopus.com/pages/publications/105011034689?origin=resultslist,"Market manipulation poses significant challenges to the integrity and transparency of EU wholesale energy markets. This paper examines REMIT enforcement decisions published by the European Union Agency for the Cooperation of Energy Regulators (ACER), identifying key trends, manipulation tactics, and regulatory responses. By analysing publicly available ACER enforcement cases, this study provides insights into the most common market abuse practices, including capacity withholding, wash trades, and cross-border manipulation, as well as disparities in enforcement activity across Member States. The findings highlight the growing role of fines in deterring market abuse, with 2024 recording a € 73 million penalty-the highest to date. With the introduction of REMIT II, regulatory enforcement is expected to intensify, introducing stricter reporting obligations, broader market coverage, and enhanced investigative powers for ACER. This paper contributes to energy market regulation literature by providing a comprehensive review of REMIT enforcement cases and recommending measures to strengthen market integrity. The findings serve as a resource for policymakers, regulators, and market participants seeking to enhance transparency, detect manipulation more effectively, and ensure a competitive energy market.  © 2025 IEEE.",Scopus,SEARCH_021b
Process Safety Consequences of Biogas Release and Fire Scenarios at Wastewater Treatment Facilities: Ensuring Safe Distances for Occupied Buildings using Advanced Python Modelling,Masango P.; Griffin L.,2025,,https://www.scopus.com/pages/publications/105035831915?origin=resultslist,"This work on chemical explosions is premised on Biogas (facilities), especially its production and storage in the wastewater industry. The process safety considerations in storage tanks and other gas holders, also applies to entire chemical storage facilities across the chemical process industry where DSEAR and/or COMAH regulations may apply. Loss of control which could mean loss of containment of flammable or highly reactive chemicals such as biogas pose significant (explosion and fire) risks to process safety, environmental health, and asset safety. This python model will be useful for simpler first stage consequence modelling and will complement the platforms already in use, out there. The importance of accurate, economically affordable explosion modelling cannot be overstated. Accessibility can lead to broader availability o safety protocols, resulting in general improvement in the provision of safety simulations. Previous research and commercial software have provided valuable insights, yet there remains some work that advances this area of process engineering as well as improve competences internal to any organisation that is interested in software development in this area. In future greater advances and better economics will be had due to better access to similar software. Our study aims to offer locally accessible and more economic application as well as improve the accuracies by introducing a new perspective on explosion modelling. By leveraging advanced computational techniques and comprehensive data analysis, we propose a model that offers improved reliability and safety. This work builds upon the foundation laid by previous researchers, acknowledging their contributions while striving for greater precision. © 2025 IChemE.",Scopus,SEARCH_021b
"Water pollution: sources, causes, and effects",Tamrakar R.K.; Butoliya S.; Upadhyay K.,2025,10.1016/B978-0-443-16112-4.00009-8,https://www.scopus.com/pages/publications/105029327107?origin=resultslist,"Water is an indispensable resource vital for the survival of all forms of life, economic development, and overall well-being. However, with escalating anthropogenic activities, water pollution has emerged as one of the most pressing global environmental challenges. This document delves into comprehensive methodologies for assessing and ensuring water quality while presenting actionable solutions for mitigating pollution. The analysis begins by categorizing water quality measurement techniques into physical, chemical, and biological parameters. Detailed methodologies, including advanced technologies such as IoT-enabled real-time monitoring and molecular metagenomics, are discussed to provide a robust framework for water quality assessment. Sampling strategies, including grab, composite, and passive sampling, further underscore the precision required in environmental monitoring. The document also explores preventive and remedial approaches for water pollution. These include municipal wastewater treatment, industrial effluent management, precision agricultural practices, and erosion control. Emphasis is placed on leveraging green infrastructure, technological innovations, and international cooperation to address water contamination comprehensively. The synthesis highlights the necessity of public awareness and legislative enforcement to align individual, community, and industrial practices with sustainable water resource management. By adopting these measures, it is possible to mitigate the adverse impacts of pollution, protect aquatic ecosystems, and secure clean water for future generations. This study serves as a call to action for multidisciplinary collaboration and the integration of science, policy, and education to address the water crisis effectively. In recent years, the quality of the world’s water supply has received more attention. Due to its irreplaceable nature, water is stored in a separate system. Both the biological cycle and the economic cycle rely on the water cycle for their fundamental dynamics. The proportion of freshwater to total water in the water cycle is only 2.5%. All living things require water, so it is clear that this commodity is extremely important. Without water, there is no possibility of survival. Freshwater ecosystems, food security, sustainable development, and, by extension, the survival of humankind, all depend on an abundant supply of high-quality water. Pressure on already scarce pure water supplies is increased when that water is polluted. To purify 1 L of wastewater requires the use of eight gallons of potable water. Humans have an inherent requirement for access to clean water. According to the World Health Organization, about 80% of all infectious illnesses (bacteria, viruses, and parasites) are spread through contact with water. Waste and pollution of this essential natural resource are major contributors to global warming, and humans are largely to blame. It is imperative that people everywhere receive water pollution education and consciousness training in order to help mitigate this crisis. The emphasis of this study is on the origins of various water pollutants and their current distribution throughout ecosystems and the natural environment. This investigation is expected to add to the existing body of writing on the topic and help lessen the burden of pollution on our planet’s water supplies. © 2026 Elsevier Inc. All rights reserved.",Scopus,SEARCH_021b
We have the evidence but governments must now build the systems to deliver on hand hygiene,Esteves Mills J.; Gordon B.; Denny L.; Thomas A.; Cole A.O.; Lee-Llacer A.; Hickling S.; Ababu A.K.; Kwakye A.; Mohamed A.; Palomares A.; Paynter N.; Prasad-Gautam O.; Shrestha S.; Kalubula P.; Caruso B.A.; Freeman M.C.; Wolfe M.K.; Panthi S.R.; Balane M.A.L.; Villasenor J.M.; Bartolomeus K.; Eshofonie A.; Magtibay B.; Bouare S.; Doumbia D.; Nkosha K.; Ojha R.; Abaidoo S.; Kutane W.; Toure M.; Sangare I.; Limbu S.; Kabir A.; Ranjouria S.; Mulemba D.; Alzubaidy S.; Kokshagina O.; Heiss L.; Minelli E.; Nachinab C.; Cumming O.,2025,10.1136/bmjgh-2025-018930,https://www.scopus.com/pages/publications/105016469066?origin=resultslist,[No abstract available],Scopus,SEARCH_021b
Service Delivery and the Pulse of Citizen Satisfaction in Urban Governance of Bangladesh,Mollah M.A.H.,2025,10.1007/978-981-96-7564-7,https://www.scopus.com/pages/publications/105022954712?origin=resultslist,"This book offers a comparative analysis of municipal service delivery in four major Bangladeshi cities: Dhaka, Chittagong, Khulna, and Rajshahi. Using the SERVQUAL model, it evaluates service quality through five dimensions—Tangibles, Reliability, Responsiveness, Assurance, and Empathy—providing a detailed understanding of citizen satisfaction in varied urban settings. The book’s strength lies in its comparative framework, which examines the distinct challenges and governance structures of each city. This analysis identifies common issues while uncovering unique dynamics, enabling a thorough exploration of service delivery systems. It highlights effective practices and areas for improvement, fostering a balanced view of urban governance. Key municipal services such as street lighting, waste management, water supply, sewerage systems, and birth registration are assessed in detail. By focusing on practical reforms and innovations, the book bridges academic research with real-world application, offering actionable insights for policymakers, urban planners, and practitioners. With its emphasis on practical solutions and comparative insights, this book is an essential resource for those involved in urban development. It provides valuable lessons for enhancing service quality and citizen satisfaction, contributing to more effective governance in developing countries. © 2025 The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.",Scopus,SEARCH_021b
"Changes in Quality of Living Environment Due to Landuse Transformation in Rural Areas of Ahmedabad City, India",Kothary S.,2025,10.1051/e3sconf/202566902003,https://www.scopus.com/pages/publications/105030946509?origin=resultslist,"The idea of a living environment may sound abstract, but it becomes visible in the way people live day to day the quality of their housing, the work they do, their openness to modern practices, and the steady efforts they make to improve their standard of living. In this study, these aspects were examined through field research carried out in 23 villages situated in the peri-urban belt of Ahmedabad, India. Variables included dwelling type and density, fuels for domestic use, electricity, access to water, sanitation, transport, and household hygiene. To interpret the findings, the Drivera Pressurea Statea Impacta Response (DPSIR) framework was applied, which has been increasingly used in environmental and urban studies since 2020 (Benevolo & Romano, 2021; Rosado, 2024). The results show that urban growth and in-migration are major drivers, creating pressures on land, services, and infrastructure, which alter the state of settlements into congested, poorly serviced neighbourhoods. This produces impacts including waste build- up, ecological stress, and declining health, while responses from governance remain partial. These findings resonate with emerging work on peri-urban transformation and sustainable infrastructure in India (Kundu, 2021; UN-Habitat, 2022; World Bank, 2023; Singh & Sharma, 2024). © The Authors, published by EDP Sciences, 2025.",Scopus,SEARCH_021b
Environmental Determinants of Early Childhood Caries: A Narrative Synthesis of Observational Evidence and Implications for Global Policy,Foláyan M.O.; Schroth R.J.; Olatosi O.; El Tantawi M.,2025,10.3390/dj13110484,https://www.scopus.com/pages/publications/105023377000?origin=resultslist,"Early childhood caries (ECC) remains a significant global health challenge, disproportionately affecting marginalized populations. While traditional research emphasizes behavioral and biological risk factors, emerging evidence highlights the critical role of environmental determinants. This narrative synthesis aims to highlight the role of environmental determinants as a risk factor for ECC pathogenesis. Environmental toxins (e.g., lead, perfluoroalkyl acids, tobacco smoke, air pollution) disrupt enamel development, impair salivary function, and compromise immune responses, directly increasing caries susceptibility. Environmental degradation, including air pollution, reduces ultraviolet B radiation exposure, limiting endogenous vitamin D synthesis that is vital for enamel mineralization and immune regulation. These risks are compounded in low- and middle-income countries, where structural inequities, inadequate sanitation, and climate disruptions exacerbate ECC burdens. We introduce ecovitality—the resilience of ecosystems supporting human health—as a novel framework linking ecological vitality to oral health. Degraded environments limit access to fluoridated water and nutrient-dense foods while promoting sugary diets and endocrine disruptors. A One Health approach is advocated to address interconnected environmental, social, and biological determinants of the risk for ECC. Despite global reductions in tobacco use and lead exposure, the Global Burden of Disease 2021 analysis reports stagnation in ECC prevalence. This underscores the critical need for longitudinal and mechanistic studies to establish causality, quantify the contributions of environmental controls, and explore how mitigating these risks can reduce the global ECC burden. Such evidence may promote interdisciplinary action to align oral health promotion for children with the Sustainable Development Goals. © 2025 by the authors.",Scopus,SEARCH_021b
INTEGRATED WATER RESOURCE MANAGEMENT IN ACHIEVING SDG 6: A COMPARATIVE STUDY,Iraguha L.; Ofuyatan O.; Olukanni D.O.,2025,10.14455/ISEC.2025.12(1).WRE-03,https://www.scopus.com/pages/publications/105026764597?origin=resultslist,"Achieving global access to clean water is a worldwide challenge; most regions in developing countries have not met the sustainable development goal 6. This paper reviews how integrated water resources management strategies in Rwanda and Nigeria help to reach the target of SDG 6: Clean Water and Sanitation. This review systematically assessed recently published research papers, government reports, case studies across countries, and UN SDGs progress reports. Results show that while Nigeria currently faces more problems in policy execution, stakeholder involvement, and governance than Rwanda, there is significant potential for improvement. At the end of this comparative study, suggestions were made for success: stakeholders' holistic involvement, including the people themselves, sectors' cooperation, consistent funding to water resources management agencies and projects, and reduced institutional overlapping in responsibilities. These recommendations emphasize a robust governance framework and community-centered solutions for water-related challenges. Learning from both countries, this study gives insight that can be used with other countries to speed up the progress toward universal access to clean water and sanitation and broader sustainable development goals. © 2025 ISEC Press.",Scopus,SEARCH_021b
Farmers’ Climate Change Adaptation Strategies and the Role of Environmental Awareness and Education: A Review in Africa,Ahmed M.N.Q.; Givens J.E.,2025,10.1007/978-3-031-84081-4_9,https://www.scopus.com/pages/publications/105023342682?origin=resultslist,"Climate change is a global challenge. Even though climate change affects all countries, less-developed countries and poor peasant farmers are especially at risk and have difficulty adapting. Less-developed nations are home to an estimated 500 million small-scale farms, who provide sustenance for approximately two billion people. In addition, it is estimated that these small farms produce nearly 80 per cent of the food consumed in Asia and Sub-Saharan Africa. Existing literature finds Africa is particularly susceptible to the effects of climate fluctuation and change, including rising sea levels, melting glaciers, threatened water supplies, leading to decreased agricultural output, increasing food insecurity, diminished biodiversity, intensifying erosion, drought, and flood. In Africa, smallholder farmers depend on agriculture, which relies on timely rainfall, and thus they increasingly experience the consequences of climate change. This chapter reviews the literature on smallholder farmers in Africa and climate change, focusing on their perceptions of climate change and their adaptation techniques. We also explore how various factors affect smallholder farmers’ perceptions of climate change and their adaptation strategies. Finally, we discuss the need to improve awareness and adaptation capacity. Although farmers in various African countries perceive climate change differently, the literature review reveals that they have some views in common. Most farmers observe changes in temperature and rainfall patterns in their area. They also report experiencing increasing floods and droughts and decreasing crop production. Diversification of crops, changing crops, planting drought-resistant crops, incorporating livestock into crop production, shifting the time of agricultural operations, homestead gardening, increasing irrigation, engaging in mixed farming, and migration are common adaptation strategies reported in African countries. We found various household-related factors (gender, age, education, marital status, family size, etc.), farm-related factors (farming experience, size of the farm, etc.), institutional factors (access to information, extension contact, etc.), as well as other factors (participation in a social group, training, etc.) are affecting local level adaptation strategies among farmers. We contend that farmers are the “front-liners” in adapting to climate change, and government agencies and other national and international organizations should continue their efforts to support them. Moreover, to contribute to the progress of the United Nations Sustainable Development Goals, farmers’ insights and experiences should be integrated in the dominant policies and plans, including coordination of education about climate change and adaptation strategies. Furthermore, we also advocate for emphasizing improving environmental awareness through environmental education particularly in this region to achieve effective adaptation. © 2025 The Editor(s) (if applicable) and The Author(s).",Scopus,SEARCH_021b
Assessing water consumption in Indian thermal power plants and parametric strategy for optimal usage: An explanatory approach using machine learning algorithms,Das S.S.; Majumdar R.; Krishnan A.V.; Srikanth R.,2025,10.1016/B978-0-443-26749-9.00018-1,https://www.scopus.com/pages/publications/105019729049?origin=resultslist,"The reliability of water supply resources is of utmost importance for the electricity sector, particularly for the cooling requirements in Steam Rankine Cycle (SRC)-based thermo-electric power plants. The study investigates the influence of specific power plant parameters, such as Cycles of Concentration (CoC) and Plant Load Factor (PLF), and meteorological conditions (such as temperature, humidity, and wind speed) on the specific water consumption (SWC) of Indian thermal power stations using Machine Learning (ML) based Decision Tree Algorithms. While regulations exist to reduce water consumption, the study highlights the underexplored potential of improving these power plant parameters, which are crucial for water use curtailment. By leveraging data-driven decision-making, the study identifies the order of importance for the significant variables that influence SWC in thermal power plants and highlights the necessity of optimizing these variables. The study concludes that an optimal operational range can be established by effectively controlling CoC and PLF, considering the local meteorological parameters, that yields minimal water consumption for power plant operations. The results derived from the Machine Learning algorithms possess intuitive validity, as confirmed by descriptive analysis and insights from domain experts, as well as previously published scholarly articles. This study is a testament to the practical effectiveness of machine learning tools in addressing socially important sustainability issues. © 2025 Elsevier Inc. All rights reserved.",Scopus,SEARCH_021b
"Assessment of the quality and availability of groundwater for domestic purposes in Likupang National Tourism Strategic Area (KSPN), Indonesia",Tansil A.P.; Wilopo W.; Abdurrachman F.,2025,10.1088/1755-1315/1517/1/012019,https://www.scopus.com/pages/publications/105012247073?origin=resultslist,"East Likupang, as one of the regions developing the national tourism area in Indonesia, must fulfill adequate tourism aspects, especially in terms of clean water needs, both for tourism needs and for domestic purposes (hygiene and sanitation) for residents in the tourism area. The research collected 20 samples at two spring points and 18 groundwater wells spread throughout East Likupang District. Measurements of groundwater depth and analysis using ArcGIS were carried out to see the direction of groundwater flow, which was then linked to regional hydrogeological conditions to assess the availability of groundwater at the research location. In addition, groundwater samples were assessed by the Indonesia Minister of Health Regulation No. 2 of 2023 on Implementing Regulations of Government Regulation No. 66 of 2014 on Environmental Health and analyzed with the main physicochemical parameters, such as e-Coli, total coliform, TDS, turbidity, pH, nitrite (NO2-), chromium (Cr6+), iron (Fe) and manganese (Mn). Laboratory test results show that most water samples at all spring and groundwater well sampling locations are not suitable for use as a source of clean water. This can be seen from the results of microbiological parameter tests, which do not meet existing standards. However, if we only refer to physical and chemical parameters, most of these groundwater sources are still suitable for use as water sources for domestic needs. These results indicate that villages, the main locations for tourism development, still have water access and water quality sufficient to support domestic water needs and tourism purposes.  © Published under licence by IOP Publishing Ltd.",Scopus,SEARCH_021b
Safeguarding Public Health: Effective Management and Emerging Solutions for Foodborne Viral Diseases,Sarkar I.,2025,10.1201/9781003540113-13,https://www.scopus.com/pages/publications/105027008752?origin=resultslist,"Foodborne viral diseases, caused by pathogens such as norovirus, hepatitis A, and rotavirus, pose significant public health challenges globally. These viruses are primarily transmitted through contaminated food, water, and surfaces, leading to widespread outbreaks and considerable health burdens. The epidemiology of these viruses reveals high incidences of illness, with norovirus being the leading cause of viral gastroenteritis and hepatitis A contributing to liver inflammation, particularly in regions with poor sanitation. Contamination at the source, including raw seafood and produce, coupled with inadequate food handling and hygiene practices, exacerbates the risk of viral transmission. Public health measures, including outbreak management and surveillance systems, are crucial in controlling these infections. International guidelines from organizations such as the WHO, FAO, and Codex Alimentarius, along with national regulations and standards, provide a framework for ensuring food safety. Food safety authorities like the FDA and EFSA play pivotal roles in enforcing these guidelines and responding to outbreaks. Emerging and re-emerging viruses, driven by globalization and environmental factors, present ongoing challenges. Advances in diagnostics, such as point-of-care tests and CRISPR-based detection, promise a more rapid and accurate identification of viral pathogens. Similarly, vaccination efforts, especially for hepatitis A, contribute significantly to disease prevention. Looking forward, the future of foodborne viral disease management includes enhancing diagnostic technologies, expanding vaccine coverage, and improving global surveillance and coordination. Addressing research gaps and implementing effective public health strategies will be essential in reducing the incidence of these diseases. By focusing on these areas, we can better manage foodborne viral infections, ultimately protecting public health and reducing the global burden of these pervasive pathogens. © 2026 selection and editorial matter, Priya Sutaoney, Priyambada Singh, Durgesh Nandini Chauhan, Nagendra Singh Chauhan, and Kamal Shah; individual chapters, the contributors.",Scopus,SEARCH_021b
"Regional Disparities in Health, Physical, and Economic Parameters: A Decadal Analysis of North Bengal Districts",Sengupta P.; Chakrabarti A.,2025,10.1007/978-981-95-1865-4_6,https://www.scopus.com/pages/publications/105033170045?origin=resultslist,"This study tries to capture the trajectories of economic growth, inter-regional disparities, and socio-economic backwardness in terms of specific parameters in the districts of North Bengal over a decade. North Bengal has an advantageous location, which includes borders with Bangladesh, Nepal, and Bhutan, exhibiting considerable intra-regional disparities. The region has traditionally depended on tea, timber, and tourism, but is progressively shifting towards emerging sectors, including manufacturing, healthcare, and services. Public utilities such as clean drinking water and sanitation facilities are insufficient, especially in rural regions. Darjeeling, Jalpaiguri, and Cooch Behar perform comparatively better in terms of healthcare services, education, and basic needs parameters due to early investments and institutional development. However, the growth differential between southern districts and districts of the northern part of Bengal has remained pronounced. In contrast, North and South Dinajpur lag with basic amenities and human development metrics and continue to move upward on the development ladder. Malda remains industrially backwards, relying primarily on exports and agriculture, and having the best physical infrastructure compared to other districts of North Bengal. The primary concerns of the Northern region of West Bengal are the low literacy rate and a massive unskilled labour force. The overall composite index values of major socio-economic parameters and economic growth in all North Bengal districts reflect the backwardness of this region’s economy. These results showcase the need for region-specific inclusive policy interventions to address inequalities and promote balanced growth. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2025.",Scopus,SEARCH_021b
Groundwater Management and Governance in MENA Region,Dawoud M.A.,2025,10.1007/978-3-031-79122-2_3,https://www.scopus.com/pages/publications/85217982530?origin=resultslist,"The Middle East and North Africa (MENA) region is an arid and hyper arid region with nineteen countries/states with annual renewable freshwater per capita below water scarcity threshold (1000 m3/year). Groundwater is a key resource in the MENA region for improving water supply and agriculture uses. Due to the scarcity of renewable freshwater, increasing demand, and stress on surface water, nearly twelve states primarily depend on groundwater as a primary source of freshwater. Groundwater resources account for more than 80% of freshwater withdrawals in six states. There are 43 transboundary aquifer systems within the region. About 50% of the MENA region’s aquifer systems are non-renewable with over-abstraction which lead to sever drop in water table and deterioration in groundwater quality. In eight states, about 85% of agriculture irrigation water comes from groundwater compared to a global average of about 35% which also affects the food security. This is exacerbated by low water use productivity within the region with an average of about $0.25/m3 compared to $0.68/m3 globally. Groundwater valuation studies indicating that the economic value of groundwater is some states ranges between $0.52 and 0.85/m3. Economic valuation of groundwater supports planners and decision-makers in allocating and prioritizing available limited water resources in different developing sectors. Also, it will help in comparing between investing in groundwater protection with other environmental matters, and in balancing groundwater withdraw with conservation it for future generations. This chapter will assess how groundwater declining and deterioration due to increased demands, inefficient use and impacts of climate change should prompt MENA states to explore innovative and integrated governance frameworks to improve the management and ensure equitable access to strategic resources for both current and future generations. The groundwater importance for water security in the region should enhance the use of innovative technologies and dedicated funding towards integrated water resources management and heightened regional cooperation. Many countries in the region started to regulate groundwater resources with emphasis on allocation, well drilling, licensing, metering and sometimes pricing. However, the enforcement of these regulations is still weak. The depletion and quality deterioration of many aquifers are increasing the abstraction costs which affecting the social differentiation, as smaller farmers are pumped out and foreshadows a gradual collapse of the groundwater economy within the region. Few countries in the region still subside the groundwater abstraction which also affects the sustainability of this limited resource. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2025.",Scopus,SEARCH_021b
Blockchain-enabled Water Supply Chain Management: A Decentralized Approach to Sustainability and Efficiency,Kousika N.; Ramani P.; Ramya V.; Akilandeeswari M.,2025,10.1002/9781394417803.ch2,https://www.scopus.com/pages/publications/105024746579?origin=resultslist,"This chapter explores how blockchain can transform water resource management, enabling an efficient decentralized solution to the global stream crisis. It highlights the role of blockchain in water distribution, sustainability and governance, along with the opportunities and challenges associated with its adoption. The integration of IoT and blockchain produces audit trails that make it easier to transparently gather and examine data that is decentralized and cannot be altered. The decentralized structure of blockchain makes it appropriate for locations without direct access to data centers. Water supply chain management is made more sustainable by ensuring equitable distribution, preventing waste and optimizing water logistics through the maintenance of an unchangeable record. IoT sensor and smart contract integration improves water distribution tracking in real time, automates regulatory compliance and guarantees fair water distribution. Additionally, the management of water rights is simplified, enabling equitable and legally verifiable transactions pertaining to the availability and use of water. © ISTE Ltd 2025. All rights reserved.",Scopus,SEARCH_021b
